sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,placeholder,garantia,disponibilidad_gdl
MEMKGN3690,MEMKGN3690,Memoria Kingston Propietaria 32GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTD-PE432E/32G,Memoria Kingston Propietaria 32GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTD-PE432E/32G,32GB,d,562.39,10966.6,562.39,13159.92,13159.92,17546.56,12611.59,13159.92,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/MEMKGN3690.jpg,https://static.ctonline.mx/imagenes/MEMKGN3690/MEMKGN3690_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
MEMKGN3900,MEMKGN3900,Memoria Kingston Propietaria 16GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTH-PL432ES8/16G,Memoria Kingston Propietaria 16GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTH-PL432ES8/16G,16GB,d,284.02,5538.39,284.02,6646.07,6646.07,8861.42,6369.15,6646.07,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/MEMKGN3900.jpg,https://static.ctonline.mx/imagenes/MEMKGN3900/MEMKGN3900_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
MEMKGN4920,MEMKGN4920,Memoria Kingston Propietaria 32GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTH-PL432E/32G,Memoria Kingston Propietaria 32GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTH-PL432E/32G,32GB,d,562.39,10966.6,562.39,13159.92,13159.92,17546.56,12611.59,13159.92,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/MEMKGN4920.jpg,https://static.ctonline.mx/imagenes/MEMKGN4920/MEMKGN4920_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3140,DDUWSD3140,"Disco Duro Western Digital GOLD WD6003FRYZ 6TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Veloc","Disco Duro Western Digital GOLD WD6003FRYZ 6TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Velocidad de transferencia: hasta 255MB/s, RPM: 7200 RPM, Cache Size: 256MB, Temperatura de funcionamiento: 5°C to 60°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL: Compatibilidad: Compatible con Windows, Windows Server y Linux     Modelo: WD6003FRYZ",PC CUSTOM,d,197.98888888888888,3860.78,197.99,4632.94,4632.94,6177.25,4439.9,4632.94,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/DDUWSD3140.jpg,https://static.ctonline.mx/imagenes/DDUWSD3140/DDUWSD3140_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2680,DDUWSD2680,"Disco Duro Western Digital Gold WD103KRYZ 10TB, Factor de forma: 3.5 pulgadas, Conector: SATA, ","Disco Duro Western Digital Gold WD103KRYZ 10TB, Factor de forma: 3.5 pulgadas, Conector: SATA, Interfaz: SATA,  Tasa de transferencia: hasta 267 MB/s, Velocidad del disco (RPM): 7200 RPM, Tecnología de grabación: CMR, Tamaño de caché: 512 MB, Temperatura de funcionamiento5°C a 60°C, Compatibilidad: Ventanas®, Servidor Windows®, Linux®, macOS®.    Modelo: WD103KRYZ",PC CUSTOM,d,282.8333333333333,5515.25,282.83,6618.3,6618.3,8824.4,6342.54,6618.3,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/DDUWSD2680.jpg,https://static.ctonline.mx/imagenes/DDUWSD2680/DDUWSD2680_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2610,DDUWSD2610,"Disco Duro Western Digital PURPLE WD221PURP 22TB, Formato: 3.5"", Conector: SATA, RPM: 7200 RPM,","Disco Duro Western Digital PURPLE WD221PURP 22TB, Formato: 3.5"", Conector: SATA, RPM: 7200 RPM, Velocidad de transferencia: hasta 265MB/s, Tecnología de grabación: CMR, Tamaño de caché: 512MB, Temp. Operativa: 0°C to 65°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL , Diseñados para grabadoras avanzadas que emplean IA, dispositivos de análisis de video, servidores de aprendizaje profundo y almacenamiento en la nube, e incluyen RAID y JBOD  Modelo: WD221PURP",PC CUSTOM,d,537.4742222222221,10480.75,537.47,12576.9,12576.9,16769.2,12052.86,12576.9,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/DDUWSD2610.jpg,https://static.ctonline.mx/imagenes/DDUWSD2610/DDUWSD2610_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1350,CPUASS1350,"ASUS OPBG NUC 14 Pro RNUC14MNK1500001 es una mini PC de alto rendimiento, equipada con procesad","ASUS OPBG NUC 14 Pro RNUC14MNK1500001 es una mini PC de alto rendimiento, equipada con procesadores Intel® Core™ Ultra 5 de 14 núcleos y gráficos Intel® Arc™ o Intel® Graphics, dependiendo del modelo. Ofrece soporte para hasta 96 GB de memoria RAM DDR5 y almacenamiento de hasta 4 TB en SSD M.2, además de un disco duro de 2.5"" en su versión Tall. En términos de conectividad, cuenta con Wi-Fi 6E, Bluetooth® 5.3, puertos Thunderbolt™ 4, USB 3.2 Gen 2, HDMI 2.1 y Ethernet 2.5G. Viene con opciones de sistema operativo como Windows 11 Pro, Ubuntu o RedHat Linux. Su diseño incluye un botón Copilot AI para acceso rápido a la inteligencia artificial, y un chasis sin herramientas para fácil mantenimiento. El NUC 14 Pro también soporta tareas de inteligencia artificial con motores dedicados para la CPU, GPU y NPU, lo que lo convierte en una excelente opción para trabajos que requieren alto rendimiento y eficiencia",ASUS,d,157.95454545454547,3080.11,157.95,3696.14,3696.14,4928.18,3542.13,3696.13,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1350.jpg,https://static.ctonline.mx/imagenes/CPUASS1350/CPUASS1350_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1440,CPUASS1440,Mini PC ASUS PN42-BBFN1000X1FC ultracompacta sin ventilador con procesador Intel N100 y gráfico,"Mini PC ASUS PN42-BBFN1000X1FC ultracompacta sin ventilador con procesador Intel N100 y gráficos Intel UHD, admite pantallas triples o pantallas duales 4K, 1 SSD PCIe Gen3 x4 M.2 NVMe, LAN dual de 2.5 Gb, WiFi 6E, Windows 11 Pro, Conectividad completa: Soporta 7 puertos USB, opción de segundo puerto LAN de 2.5G, y soporte para DP1.4/VGA/COM/HDMI/USB Type-C con DP1.4 como opción configurable",ASUS,d,151.13636363636363,2947.16,151.14,3536.6,3536.6,4715.46,3389.23,3536.59,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1440.jpg,https://static.ctonline.mx/imagenes/CPUASS1440/CPUASS1440_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1250,CPUASS1250,MINI PC ASUS PN43 ASUS ExpertCenter PN43 (ordenador básico) Sistema operativo Windows 11 Pro Wi,"MINI PC ASUS PN43 ASUS ExpertCenter PN43 (ordenador básico) Sistema operativo Windows 11 Pro Windows 11 Hogar CPU Procesador Intel® N100, TDP de 6 W Procesador Intel® N200, TDP de 6 W Procesador Intel® N97, TDP de 12 W Procesador Intel® N100, TDP de 6 W Procesador Intel® N200, TDP de 6 W Procesador Intel® N97, TDP de 12 W Gráficos  Intel® UHD integrados Gráficos Intel® UHD integrados Almacenamiento 1 x M.2 2280 PCIe Gen3x4, compatible con SSD NVMe™ de 128 GB a 2 TB 1 x M.2 2280 PCIe Gen3x4, compatible con SSD NVMe™ de 128 GB a 2 TB Red de datos inalámbrica Tarjeta inalámbrica Intel® Wi-Fi 6E (Gig+) 2x2 + Bluetooth® 5.3 Tarjeta inalámbrica Intel® Wi-Fi 6 (Gig+) 2x2 + Bluetooth® 5.2 *Las regulaciones de WiFi 7 y WiFi 6E 6GHz pueden variar entre países. Tarjeta inalámbrica Intel® Wi-Fi 6E (Gig+) 2x2 + Bluetooth® 5.3 Tarjeta inalámbrica Intel® Wi-Fi 6 (Gig+) 2x2 + Bluetooth® 5.2 *Las regulaciones de WiFi 7 y WiFi 6E 6GHz pueden variar entre países. Red local 10/100/1000/2500 Mbps, red LAN de 2,5 G 10/100/1000/2500 Mbps, red LAN de 2,5 G Puertos de E/S frontales (laterales) 4 X USB 3.2 Gen 1 Tipo-A 1 x Entrada de micrófono 1 x Conector de audio (Salida de línea/Entrada de micrófono/Salida de auriculares) 4 X USB 3.2 Gen 1 Tipo-A 1 x Entrada de micrófono 1 x Conector de audio (Salida de línea/Entrada de micrófono/Salida de auriculares) Puertos de E/S posteriores 3 x USB 2.0, 1 x DisplayPort 1.4 1 x HDMI 2.1 (hasta 4K a 60 Hz) 1 x configurable 1 x 2.5G RJ45 LAN 1 x 2.5G RJ45 LAN (opcional) 1 x entrada de CC 1 x anillo de candado 3 x USB 2.0, 1 x DisplayPort 1.4 1 x HDMI 2.1 (hasta 4K a 60 Hz) 1 x configurable 1 x 2.5G RJ45 LAN 1 x 2.5G RJ45 LAN (opcional) 1 x entrada de CC 1 x anillo de candado Vocero No  Fuente de alimentación Adaptador de corriente de 19 V CC, 3,42 A, 65 W Adaptador de corriente de 19 V CC, 3,42 A, 65 W Dimensiones (An x Pr x Al) 166,2 x 119,7 x 33,9 mm 166,2 x 119,7 x 33,9 mm Peso 0,7 kg 0,7 kg Color Negro  Accesorios Adaptador de CA DVD con controlador (solo SKU sin SO) Cable de alimentación Paquete de tornillos Manual del usuario Tarjeta de garantía Teclado y mouse (opcional) Soporte VESA (opcional) Adaptador de CA DVD con controlador (solo SKU sin SO) Cable de alimentación Paquete de tornillos Manual del usuario Tarjeta de garantía Teclado y mouse (opcional) Soporte VESA (opcional) Certificados Certificaciones BSMI/CB/CE/FCC/UL/CCC/Energy Star/C-Tick/WiFi/RF/VCCI Conjunto de chips Integrado  Memoria 1 x DDR4 SO-DIMM, máx. 32 GB x 1 * La compatibilidad con memoria puede variar según las características de la CPU.",MINI,d,183.0340909090909,3569.16,183.03,4282.99,4282.99,5710.66,4104.53,4282.99,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1250.jpg,https://static.ctonline.mx/imagenes/CPUASS1250/CPUASS1250_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1330,CPUASS1330,"ASUS OPBG NUC 13 Pro RNUC13ANKI30000UI es una mini PC barebone ultracompacta, equipada con un p","ASUS OPBG NUC 13 Pro RNUC13ANKI30000UI es una mini PC barebone ultracompacta, equipada con un procesador Intel Core i3-1315U de 13ª generación (6 núcleos, hasta 4.5 GHz) y gráficos integrados Intel UHD. Admite hasta 64 GB de RAM DDR4-3200 en doble canal y ofrece dos ranuras M.2 para almacenamiento: una PCIe 4.0 x4 (2280) y otra SATA/PCIe 3.0 (2242). Su conectividad incluye Wi-Fi 6E, Bluetooth 5.3, Ethernet 2.5 GbE, 2 puertos Thunderbolt 4, 2 HDMI 2.1 y múltiples puertos USB. Con un diseño compacto de 117 x 112 x 37 mm y un peso de 502 g, es ideal para entornos empresariales y profesionales que requieren alto rendimiento en un formato reducido.",ASUS,d,319.5909090909091,6232.02,319.59,7478.42,7478.42,9971.23,7166.82,7478.42,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1330.jpg,https://static.ctonline.mx/imagenes/CPUASS1330/CPUASS1330_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1170,CPUASS1170,"Barebone ASUS RNUC13ANHI300001I, SKU: 90AR00C1-M00030, Intel® Core™ i3-1315U Processor, cTDP 20","Barebone ASUS RNUC13ANHI300001I, SKU: 90AR00C1-M00030, Intel® Core™ i3-1315U Processor, cTDP 20W, Intel® UHD Graphics, 2 x SO-DIMM, DDR4-3200, 32GB*2, 1 x M.2 2280 PCIe Gen4x4, supports 128GB~8TB NVMe™ SSD, 1 x 2.5"" SATA 6Gb/s, supports 4TB 7~15mm HDD 1 x SATA Power/DATA header for 2.5in SSD/HDD, supports, 128GB~2TB SATA drive, Conectividad: Intel® AX211 (Gig+), Wi-Fi 6E, Bluetooth 5.3, LAN: Intel® Ethernet Controller I226-V, 2.5G, Audio: Realtek ALC269, TPM fTPM or TPM 2.0 chip, Card Reader: None, HDMI CEC Yes, 2 ports on back panel, Front I/O Ports 2 x USB 3.2 Gen2 Type-A, 1 x 3.5mm Headset Jack, Back I/O Ports: 2 x Thunderbolt 4 Type-C w/ DisplayPort 1.4, 1 x USB 3.2 Gen 2 Type-A, 1 x USB 2.0 Type-A, 2 x HDMI 2.1 (TMDS), 1 x RJ45 LAN, 1 x DC-in, Side I/O Ports 1 x Kensington Lock slot, Fuente de Poder, 19VDC, 4.74A, 90W Adaptador de Poder, Temperatura de operación: 0 to 40C, Storage Temp -40 to 60C, Humidity 0%-92% non-condensing, Dimensiones: (W x D x H) ""H"" 117 x 112 x 54 mm, Peso: ~610g, Accesorios: Adaptador AC + Cable de poder, VESA Bracket y Tornillos, M3 Tornillos de 2.5in Drive, Cable Clip, Safety/Caution/Regulatory Insert, Tarjeta de Garantía.",ASUS,d,295.45454545454544,5761.36,295.45,6913.64,6913.64,9218.18,6625.56,6913.63,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1170.jpg,https://static.ctonline.mx/imagenes/CPUASS1170/CPUASS1170_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1340,CPUASS1340,ASUS OPBG NUC 14 Pro RNUC14RVHU500001I es una mini PC de alto rendimiento equipada con un proce,"ASUS OPBG NUC 14 Pro RNUC14RVHU500001I es una mini PC de alto rendimiento equipada con un procesador Intel Core Ultra 5 135H con 14 núcleos, gráficos Intel Arc integrados, soporte para hasta 96 GB de RAM DDR5 y almacenamiento SSD NVMe PCIe 4.0. Compacta y eficiente, ofrece conectividad avanzada con Wi-Fi 6E, Bluetooth 5.3, Thunderbolt 4 y múltiples puertos, ideal para entornos empresariales, productividad y aplicaciones basadas en IA.",ASUS,d,417.15909090909093,8134.6,417.16,9761.52,9761.52,13015.36,9354.79,9761.52,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1340.jpg,https://static.ctonline.mx/imagenes/CPUASS1340/CPUASS1340_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
MBDINT4040,MBDINT4040,BAREBONE ASUS de la familia INTEL BNUC11TNHI70001 Modelo Tipo Mini Marca Intel Serie NUC Modelo,"BAREBONE ASUS de la familia INTEL BNUC11TNHI70001 Modelo Tipo Mini Marca Intel Serie NUC Modelo 11 Pro Color Negra Número de Parte BNUC11TNHI70001 Procesador Marca Intel Línea Core i7 Modelo 1165G7 Generación 11va Generación Velocidad (Hasta 4.70 GHz) Cache 12 MB Memoria Soporta máximo 64GB Puertos de Memoria Totales 2 Puertos de Memoria Disponibles 2 Gráficos  Serie Iris Xe Graphics Tipo Video Integrado Puertos Frontales USB 3.0 2 Puertos Traseros USB 2.0 2 USB 3.0 1 HDMI SI RJ-45 SI Comunicación Red Ethernet 10,1000,100 Mbit/s Red Inalámbrica Wi-Fi 6 (802.11ax) Bluetooth  5.0 Energía Adaptador de Corriente 28W Sistema Operativo Sistema Operativo No Incluye Especificaciones Físicas Dimensiones 117 x 112 x 54 mm",BAREBONE,d,570.4545454545455,11123.86,570.45,13348.64,13348.64,17798.18,12792.44,13348.63,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/MBDINT4040.jpg,https://static.ctonline.mx/imagenes/MBDINT4040/MBDINT4040_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1490,CPUASS1490,ASUS IA Mini PC de escritorio GX10-GG0010BN de 1TB NVMe PCIe® 4.0 x 4 SSD superchip NVIDIA® GB1,"ASUS IA Mini PC de escritorio GX10-GG0010BN de 1TB NVMe PCIe® 4.0 x 4 SSD superchip NVIDIA® GB10 Grace Blackwell y NVIDIA DGX™ Spark. Procesador ARM v9.2-A CPU (GB10), Memoria RAM 128GB LPDDR5x, Red InalambricaAW-EM637 Wifi , 1 x 10G LAN , Puertos Posteriores: 3 x USB 3.2 Gen 2x2 Tipo-C, 20Gbps, modo alternativo (DisplayPort),1 x USB 3.2 Gen 2x2 Tipo-C, con entrada Power Delivery (180W EPR PD3.1 SPEC), 1 x HDMI 2.1, 1 x NVIDIA® ConnectX® -7 NIC, 1 x 10G LAN, 1 x Ranura para candado de seguridad Kensington. Salida del Adaptador de Energía Hasta 240W (USB-C PD 3.1 EPR) hasta 48V/5A, Entrada de energía del dispositivo (máx.) 180W vía USB-C, Dimensiones (An x Pr x Al) 150 x 150 x 51 mm (5.91 x 5.91 x 2.01 inch) Accesorios: Adaptador de energía, cable de energía, Tarjeta de garantía, Guía de inicio rápido. Garantía: 1 año",ASUS,d,4045.4545454545455,78886.36,4045.45,94663.63,94663.63,126218.18,90719.31,94663.63,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1490.jpg,https://static.ctonline.mx/imagenes/CPUASS1490/CPUASS1490_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1500,CPUASS1500,ASUS IA Mini PC de escritorio GX10-GG0020BN de 2TB NVMe PCIe® 4.0 x 4 SSD superchip NVIDIA® GB1,"ASUS IA Mini PC de escritorio GX10-GG0020BN de 2TB NVMe PCIe® 4.0 x 4 SSD superchip NVIDIA® GB10 Grace Blackwell y NVIDIA DGX™ Spark. Procesador ARM v9.2-A CPU (GB10), Memoria RAM 128GB LPDDR5x, Red InalambricaAW-EM637 Wifi , 1 x 10G LAN , Puertos Posteriores: 3 x USB 3.2 Gen 2x2 Tipo-C, 20Gbps, modo alternativo (DisplayPort),1 x USB 3.2 Gen 2x2 Tipo-C, con entrada Power Delivery (180W EPR PD3.1 SPEC), 1 x HDMI 2.1, 1 x NVIDIA® ConnectX® -7 NIC, 1 x 10G LAN, 1 x Ranura para candado de seguridad Kensington. Salida del Adaptador de Energía Hasta 240W (USB-C PD 3.1 EPR) hasta 48V/5A, Entrada de energía del dispositivo (máx.) 180W vía USB-C, Dimensiones (An x Pr x Al) 150 x 150 x 51 mm (5.91 x 5.91 x 2.01 inch) Accesorios: Adaptador de energía, cable de energía, Tarjeta de garantía, Guía de inicio rápido. Garantía: 1 año",ASUS,d,4754.545454545455,92713.64,4754.55,111256.37,111256.37,148341.82,106620.69,111256.37,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1500.jpg,https://static.ctonline.mx/imagenes/CPUASS1500/CPUASS1500_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
CPUASS1510,CPUASS1510,ASUS IA Mini PC de escritorio GX10-GG0016BN de 4TB NVMe PCIe® 4.0 x 4 SSD superchip NVIDIA® GB1,"ASUS IA Mini PC de escritorio GX10-GG0016BN de 4TB NVMe PCIe® 4.0 x 4 SSD superchip NVIDIA® GB10 Grace Blackwell y NVIDIA DGX™ Spark. Procesador ARM v9.2-A CPU (GB10), Memoria RAM 128GB LPDDR5x, Red InalambricaAW-EM637 Wifi , 1 x 10G LAN , Puertos Posteriores: 3 x USB 3.2 Gen 2x2 Tipo-C, 20Gbps, modo alternativo (DisplayPort),1 x USB 3.2 Gen 2x2 Tipo-C, con entrada Power Delivery (180W EPR PD3.1 SPEC), 1 x HDMI 2.1, 1 x NVIDIA® ConnectX® -7 NIC, 1 x 10G LAN, 1 x Ranura para candado de seguridad Kensington. Salida del Adaptador de Energía Hasta 240W (USB-C PD 3.1 EPR) hasta 48V/5A, Entrada de energía del dispositivo (máx.) 180W vía USB-C, Dimensiones (An x Pr x Al) 150 x 150 x 51 mm (5.91 x 5.91 x 2.01 inch) Accesorios: Adaptador de energía, cable de energía, Tarjeta de garantía, Guía de inicio rápido. Garantía: 1 año",ASUS,d,6069.318181818182,118351.7,6069.32,142022.04,142022.04,189362.72,136104.45,142022.04,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/CPUASS1510.jpg,https://static.ctonline.mx/imagenes/CPUASS1510/CPUASS1510_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
WKSDEL5470,WKSDEL5470,"Workstation DELL PRO MAX 16 3000200124021.3, Procesador Intel Core Ultra 9 285H vPro Enterprise","Workstation DELL PRO MAX 16 3000200124021.3, Procesador Intel Core Ultra 9 285H vPro Enterprise (24 MB de caché, 16 núcleos, 16 subprocesos, hasta 5,40 GHz, Turbo, 45 W). Memoria RAM 32 GB: 2 x 16 GB, DDR5, 5600 MT/s, SoDIMM, doble canal, sin ECC. Almacenamiento SSD de rendimiento de 1 TB, 4.ª generación, compatible con SED. NVIDIA RTX PRO 2000 Blackwell, 8 GB, GDDR7. Sistema Operativo 11 Pro. Intel Wi-Fi 6E AX211, 2x2, 802.11ax, Bluetooth 5.3 Wireless card. Batería estándar de 6 celdas y 96 Wh compatible con ExpressCharge(TM). Pantalla LCD FHD+ de 40,6 cm (16,0"") de 400 nits, sin función táctil, cámara FHD HDR, micrófono, antena WLAN. Garantía Onsite/In-Home Service After Remote Diagnosis 3 Years.",DELL,m,49200.555555555555,49200.56,2523.11,59040.67,59040.67,78720.9,56580.64,59040.67,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/WKSDEL5470.jpg,https://static.ctonline.mx/imagenes/WKSDEL5470/WKSDEL5470_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
WKSDEL5480,WKSDEL5480,"Workstation DELL PRO MAX 16 MC16250 3000200124493.2, Procesador Intel Core Ultra 7 265H vPro En","Workstation DELL PRO MAX 16 MC16250 3000200124493.2, Procesador Intel Core Ultra 7 265H vPro Enterprise (24 MB de caché, 16 núcleos, 16 subprocesos, hasta 5,30 GHz, Turbo, 45 W). Memoria RAM 32 GB: 2 x 16 GB, DDR5, 5600 MT/s, SoDIMM, doble canal, sin ECC. Almacenamiento SSD de rendimiento de 1 TB, 4.ª generación, compatible con SED, TLC. NVIDIA RTX PRO 1000 Blackwell, 8 GB, GDDR7. Sistema Operativo Windows11 Pro. Intel Wi-Fi 6E AX211, 2x2, 802.11ax, Bluetooth 5.3 Wireless card. Batería estándar de 6 celdas y 96 Wh compatible con ExpressCharge(TM). Teclado Spanish (Latin America) backlit Copilot key keyboard with numeric keypad. Pantalla LCD FHD+ de 40,6 cm (16,0"") de 400 nits, sin función táctil, cámara FHD HDR, micrófono, antena WLAN. Garantía Onsite/In-Home Service After Remote Diagnosis 3 Years.",DELL,m,43866.666666666664,43866.67,2249.57,52640.0,52640.0,70186.67,50446.67,52640.0,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/WKSDEL5480.jpg,https://static.ctonline.mx/imagenes/WKSDEL5480/WKSDEL5480_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
WKSDEL5450,WKSDEL5450,"Workstation DELL PRO MAX SLIM 3000200110534.3, Procesador Intel Core Ultra 9 285K (36 MB cache,","Workstation DELL PRO MAX SLIM 3000200110534.3, Procesador Intel Core Ultra 9 285K (36 MB cache, 24 cores, 24 threads, 3.2 GHz to 5.7 GHz, 125W). Memoria RAM 32 GB: 2 × 16 GB, DDR5, 5600 MT/s, sin ECC. Disco duro SSD TLC de 1 TB con DRAM M.2 2280 PCIe Gen4 listo para SED. NVIDIA RTX 2000 ADA, GDDR6 de 16 GB, adaptadores de 4 mDP a DP. Sistema Operativo Windows 11 Pro. Teclado y mouse. Garantía Onsite/In-Home Service After Remote Diagnosis 3 Years. NO MONITOR.",DELL,m,43638.38947368421,43638.39,2237.87,52366.07,52366.07,69821.42,50184.15,52366.07,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/WKSDEL5450.jpg,https://static.ctonline.mx/imagenes/WKSDEL5450/WKSDEL5450_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
WKSDEL5400,WKSDEL5400,"Workstation DELL PRO MAX SLIM 3000199956553.1, Procesador Intel Core Ultra 7 265 (30 MB cache, ","Workstation DELL PRO MAX SLIM 3000199956553.1, Procesador Intel Core Ultra 7 265 (30 MB cache, 20 cores, 20 threads, 1.8 GHz to 5.3 GHz, 65W).  Memoria RAM 32 GB: 2 × 16 GB, DDR5, 5600 MT/s, sin ECC. Disco duro SSD TLC de 512 GB M.2 2230 PCIe Gen4. NVIDIA(R) RTX(TM) A1000, GDDR6 de 8 GB, adaptadores de 4 mDP a DP. Sistema Operativo Windows 11 Pro. Teclado y mouse. Garantía ProSupport Plus 7x24 Technical Support 3 Years. NO MONITOR.",DELL,m,43573.333333333336,43573.33,2234.53,52288.0,52288.0,69717.33,50109.33,52288.0,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/WKSDEL5400.jpg,https://static.ctonline.mx/imagenes/WKSDEL5400/WKSDEL5400_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
WKSDEL5440,WKSDEL5440,"Workstation DELL PRO MAX SLIM 3000200103510.3, Procesador Intel Core Ultra 7 265K (30 MB cache,","Workstation DELL PRO MAX SLIM 3000200103510.3, Procesador Intel Core Ultra 7 265K (30 MB cache, 20 cores, 20 threads, 3.3 GHz to 5.5 GHz, 125W). Memoria RAM 16 GB: 1 × 16 GB, DDR5, 5600 MT/s, sin ECC. Disco duro SSD TLC de 1 TB con DRAM M.2 2280 PCIe Gen4 listo para SED. NVIDIA(R) RTX(TM) A1000, GDDR6 de 8 GB, adaptadores de 4 mDP a DP. Sistema Operativo Windows 11 Pro. Teclado y mouse. Garantía Onsite/In-Home Service After Remote Diagnosis 3 Years. NO MONITOR.",DELL,m,34977.444444444445,34977.44,1793.71,41972.93,41972.93,55963.9,40224.06,41972.93,mini_pcs_ia,./assets/img/catalog/mini_pcs_ia/WKSDEL5440.jpg,https://static.ctonline.mx/imagenes/WKSDEL5440/WKSDEL5440_400.jpg,./assets/img/placeholders/minipc_placeholder.jpg,48h Directa / 1 Año Fabricante,Pedro Moreno 501 A (Entrega Inmediata)
