sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
DDUWSD2950,DDUWSD2950,"SSD SANDISK BLACK 2TB WDS200T2X0E M.2 SN850X NVMe, Formato:M.2 2280, Conector: M.2, Rendimiento","SSD SANDISK BLACK 2TB WDS200T2X0E M.2 SN850X NVMe, Formato:M.2 2280, Conector: M.2, Rendimiento de lectura secuencial: 7300MB/s, Rendimiento de escritura secuencial: 6600MB/s, Lectura aleatoria: 1200K IOPS, Escritura aleatoria: 1100K IOPS, Interfaz: PCIe Gen4 x4, Resistencia (TBW): 1200units, Temp. operativa: 0°C to 85°C, Certificaciones: BSMI, CAN ICES-3(B)/NMB-3(B), CE, FCC, KCC, Morocco, RCM, TUV, UL, VCCI, Compatibilidad: Windows® 10 o versiones posteriores,  PlayStation® 5 (solo el modelo con disipador de calor), Computadora con puerto M.2 (de tipo M), capaz de tomar un factor de forma M.2 2280  Modelo: WDS200T2X0E",SSD,d,563.3712,10985.74,563.3712,16478.61,16478.61,21971.48,15380.04,discos_duros,assets/img/catalog/discos_duros/DDUWSD2950.jpg,https://static.ctonline.mx/imagenes/DDUWSD2950/DDUWSD2950_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2960,DDUWSD2960,"SSD SANDISK BLACK 1TB WDS100T1X0M M.2 SN8100 NVMe, Formato: M.2 2280, Rendimiento de lectura se","SSD SANDISK BLACK 1TB WDS100T1X0M M.2 SN8100 NVMe, Formato: M.2 2280, Rendimiento de lectura secuencial: 14900MB/s, Rendimiento de escritura secuencial: 11000MB/s, Lectura aleatoria: 1.6M IOPS, Escritura aleatoria: 2.4M IOPS, Resistencia (TBW): 600, Temp. operativa: 0°C to 85°C, Certificaciones: BSMI, CAN ICES-3(B)/NMB-3(B), CE, FCC, KCC, Morocco, RCM, TUV, UL, VCCI, Compatibilidad: Windows® 10 o versiones posteriores, Computadoras portátiles (únicamente modelo sin disipador térmico) y PC, PC con puerto M.2 (de tipo M), capaz de tomar un factor de forma M.2 2280  Modelo: WDS100T1X0M",SSD,d,323.9474727272728,6316.98,323.9474727272728,9475.47,9475.47,12633.96,8843.77,discos_duros,assets/img/catalog/discos_duros/DDUWSD2960.jpg,https://static.ctonline.mx/imagenes/DDUWSD2960/DDUWSD2960_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2970,DDUWSD2970,"SSD SANDISK BLACK 2TB WDS200T1X0M M.2 SN8100 NVMe, Formato: M.2 2280, Rendimiento de lectura se","SSD SANDISK BLACK 2TB WDS200T1X0M M.2 SN8100 NVMe, Formato: M.2 2280, Rendimiento de lectura secuencial: 14900MB/s, Rendimiento de escritura secuencial: 14000MB/s, Lectura aleatoria: 2.3M IOPS, Escritura aleatoria: 2.4M IOPS, Resistencia (TBW): 1200, Temp. operativa: 0°C to 85°C, Certificaciones: BSMI, CAN ICES-3(B)/NMB-3(B), CE, FCC, KCC, Morocco, RCM, TUV, UL, VCCI, Compatibilidad: Windows® 10 o versiones posteriores, Computadoras portátiles (únicamente modelo sin disipador térmico) y PC, PC con puerto M.2 (de tipo M), capaz de tomar un factor de forma M.2 2280   Modelo: WDS200T1X0M",SSD,d,647.8836545454545,12633.73,647.8836545454545,18950.6,18950.6,25267.46,17687.22,discos_duros,assets/img/catalog/discos_duros/DDUWSD2970.jpg,https://static.ctonline.mx/imagenes/DDUWSD2970/DDUWSD2970_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2990,DDUWSD2990,"SSD SANDISK GREEN 2TB WDS200T4G0E SN3000 NVMe M.2, Formato: M.2 2280, Rendimiento de lectura se","SSD SANDISK GREEN 2TB WDS200T4G0E SN3000 NVMe M.2, Formato: M.2 2280, Rendimiento de lectura secuencial: 5000MB/s, Rendimiento de escritura secuencial: 4200MB/s, Interfaz: PCIe Gen4 x4, NVMe, Resistencia (TBW): 250units, Temp. operativa: 0°C to 80°C, Compatibilidad: PC, computadoras portátiles y dispositivos móviles M.2 NVMe con 4 carriles de PCIe Gen4, 2 carriles de PCIe Gen4, 4 carriles de PCIe Gen3, 2 carriles de PCIe Gen3,   Modelo: WDS200T4G0E",SSD,d,204.54545454545453,3988.64,204.54545454545453,5982.96,5982.96,7977.28,5584.1,discos_duros,assets/img/catalog/discos_duros/DDUWSD2990.jpg,https://static.ctonline.mx/imagenes/DDUWSD2990/DDUWSD2990_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3000,DDUWSD3000,"SSD SANDISK BLACK 4TB WDS400T4X0E SN7100 NVMe M.2, Formato: M.2 2280, Rendimiento de lectura se","SSD SANDISK BLACK 4TB WDS400T4X0E SN7100 NVMe M.2, Formato: M.2 2280, Rendimiento de lectura secuencial: 7000MB/s, Rendimiento de escritura secuencial: 6700MB/s, Lectura aleatoria: 900K IOPS, Escritura aleatoria: 1350K IOPS, Interfaz: PCIe Gen 4.0, Temp. operativa: 0°C to 85°C, Compatibilidad: Windows® 10 o versiones posteriores,   Modelo: WDS400T4X0E",SSD,d,454.54545454545456,8863.64,454.54545454545456,13295.46,13295.46,17727.28,12409.1,discos_duros,assets/img/catalog/discos_duros/DDUWSD3000.jpg,https://static.ctonline.mx/imagenes/DDUWSD3000/DDUWSD3000_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3010,DDUWSD3010,"SSD SANDISK BLACK 1TB WDS100T2XHE SN850X NVMe M.2, Con disipador térmico, Formato: M.2 2280, Re","SSD SANDISK BLACK 1TB WDS100T2XHE SN850X NVMe M.2, Con disipador térmico, Formato: M.2 2280, Rendimiento de lectura secuencial, 7300MB/s, Rendimiento de escritura secuencial: 6300MB/s, Lectura aleatoria: 800K IOPS, Escritura aleatoria: 1100K IOPS, Interfaz: PCIe Gen4 x4, Resistencia (TBW): 600units, Temp. operativa: 0°C to 85°C, Certificaciones: BSMI, CAN ICES-3(B)/NMB-3(B), CE, FCC, KCC, Morocco, RCM, TUV, UL, VCCI, Compatibilidad: Windows® 10 o versiones posteriores, PlayStation® 5 (solo el modelo con disipador de calor)4, Computadora con puerto M.2 (de tipo M), capaz de tomar un factor de forma M.2 2280,   Modelo: WDS100T2XHE",SSD,d,211.36363636363637,4121.59,211.36363636363637,6182.39,6182.39,8243.18,5770.23,discos_duros,assets/img/catalog/discos_duros/DDUWSD3010.jpg,https://static.ctonline.mx/imagenes/DDUWSD3010/DDUWSD3010_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2790,DDUWSD2790,"SSD SANDISK GREEN 2TB WDS200T5G0A 2.5"" SATA, Formato: 2.5"", Rendimiento de lectura secuencial: ","SSD SANDISK GREEN 2TB WDS200T5G0A 2.5"" SATA, Formato: 2.5"", Rendimiento de lectura secuencial: 545MB/s, Temperatura de funcionamiento: 0°C to 70°C, Compatibilidad: Ordenadores de sobremesa, Ordenadores portátiles   Modelo: WDS200T5G0A",SSD,d,315.17045454545456,6145.82,315.17045454545456,9218.73,9218.73,12291.64,8604.15,discos_duros,assets/img/catalog/discos_duros/DDUWSD2790.jpg,https://static.ctonline.mx/imagenes/DDUWSD2790/DDUWSD2790_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2880,DDUWSD2880,"SSD SANDISK GREEN 250GB WDS250G5G0A 2.5"" SATA, Formato: 2.5"", Rendimiento de lectura secuencial","SSD SANDISK GREEN 250GB WDS250G5G0A 2.5"" SATA, Formato: 2.5"", Rendimiento de lectura secuencial: 545MB/s, Temperatura de funcionamiento: 0°C to 70°C, Compatibilidad: Ordenadores de sobremesa, Ordenadores portátiles    Modelo: WDS250G5G0A",SSD,d,42.04545454545455,819.89,42.04545454545455,1229.84,1229.84,1639.78,1147.85,discos_duros,assets/img/catalog/discos_duros/DDUWSD2880.jpg,https://static.ctonline.mx/imagenes/DDUWSD2880/DDUWSD2880_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2710,DDUWSD2710,"SSD SANDISK SDSSDA-2T00-G26 2TB, Formato: 2.5, Rendimiento de lectura secuencial: 545MB/s, Rend","SSD SANDISK SDSSDA-2T00-G26 2TB, Formato: 2.5, Rendimiento de lectura secuencial: 545MB/s, Rendimiento de escritura secuencial: 450MB/s, Temperatura de funcionamiento: 0°C to 70°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL,  Modelo: SDSSDA-2T00-G26",SSD,d,96.60227272727273,1883.74,96.60227272727273,2825.61,2825.61,3767.48,2637.24,discos_duros,assets/img/catalog/discos_duros/DDUWSD2710.jpg,https://static.ctonline.mx/imagenes/DDUWSD2710/DDUWSD2710_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSGT1910,DDUSGT1910,Disco Duro SEAGATE modelo EXOS ST18000NM000J 18TB 7200RPM SATA-III,Disco Duro SEAGATE modelo EXOS ST18000NM000J 18TB 7200RPM SATA-III,SEAGATE,d,738.6363636363636,14403.41,738.6363636363636,21605.11,21605.11,28806.82,20164.77,discos_duros,assets/img/catalog/discos_duros/DDUSGT1910.jpg,https://static.ctonline.mx/imagenes/DDUSGT1910/DDUSGT1910_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT220,DDUSAT220,"Disco duro NEW PULL 320G Interno, 3.5"", Velocidad de rotación: 7,200 rpm","Disco duro NEW PULL 320G Interno, 3.5"", Velocidad de rotación: 7,200 rpm",NEW,d,8.333333333333334,162.5,8.333333333333334,243.75,243.75,325.0,227.5,discos_duros,assets/img/catalog/discos_duros/DDUSAT220.jpg,https://static.ctonline.mx/imagenes/DDUSAT220/DDUSAT220_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT250,DDUSAT250,"Disco Duro ""New Pull"" (Sin usar, extraídos de equipos nuevos), de 500 GB S-ATA 7200 RPM, 16 MB ","Disco Duro ""New Pull"" (Sin usar, extraídos de equipos nuevos), de 500 GB S-ATA 7200 RPM, 16 MB de Cache",CT,d,21.944444444444443,427.92,21.944444444444443,641.88,641.88,855.84,599.09,discos_duros,assets/img/catalog/discos_duros/DDUSAT250.jpg,https://static.ctonline.mx/imagenes/DDUSAT250/DDUSAT250_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT180,DDUSAT180,Disco Duro S-ATA 32 MB 3 TB 32 MB de caché de unidades de disco duro interno 3 TB de capacidad ,Disco Duro S-ATA 32 MB 3 TB 32 MB de caché de unidades de disco duro interno 3 TB de capacidad de almacenamiento Modelo: S-ATA 32 MB 3 TB,S-ATA,d,27.77777777777778,541.67,27.77777777777778,812.5,812.5,1083.34,758.34,discos_duros,assets/img/catalog/discos_duros/DDUSAT180.jpg,https://static.ctonline.mx/imagenes/DDUSAT180/DDUSAT180_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUHTC020,DDUHTC020,"Disco duro ""New Pull"" 500GB 5400RPM SATA III 6Gb/s 32MB CACHE 3.5""7MM SURVEILLANCE  HCC545050A7","Disco duro ""New Pull"" 500GB 5400RPM SATA III 6Gb/s 32MB CACHE 3.5""7MM SURVEILLANCE  HCC545050A7E630",CT,d,28.333333333333332,552.5,28.333333333333332,828.75,828.75,1105.0,773.5,discos_duros,assets/img/catalog/discos_duros/DDUHTC020.jpg,https://static.ctonline.mx/imagenes/DDUHTC020/DDUHTC020_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT580,DDUSAT580,"Disco Duro ""New Pull"" de 3TB.","Disco Duro ""New Pull"" de 3TB.",CT,d,36.11111111111111,704.17,36.11111111111111,1056.25,1056.25,1408.34,985.84,discos_duros,assets/img/catalog/discos_duros/DDUSAT580.jpg,https://static.ctonline.mx/imagenes/DDUSAT580/DDUSAT580_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT1090,DDUSAT1090,"Disco Duro ""New Pull"" de 4 TB HUS724040ALE640 3.5"" SATA 7200","Disco Duro ""New Pull"" de 4 TB HUS724040ALE640 3.5"" SATA 7200",CT,d,36.11111111111111,704.17,36.11111111111111,1056.25,1056.25,1408.34,985.84,discos_duros,assets/img/catalog/discos_duros/DDUSAT1090.jpg,https://static.ctonline.mx/imagenes/DDUSAT1090/DDUSAT1090_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT260,DDUSAT260,"Disco Duro ""New Pull"" (Sin usar, extraídos de equipos nuevos), de 1 TB S-ATA 7200 RPM, 16 MB de","Disco Duro ""New Pull"" (Sin usar, extraídos de equipos nuevos), de 1 TB S-ATA 7200 RPM, 16 MB de Cache",CT,d,59.44444444444444,1159.17,59.44444444444444,1738.76,1738.76,2318.34,1622.84,discos_duros,assets/img/catalog/discos_duros/DDUSAT260.jpg,https://static.ctonline.mx/imagenes/DDUSAT260/DDUSAT260_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT570,DDUSAT570,"Disco Duro ""New Pull"" (Sin usar, extraídos de equipos nuevos), de 2 TB S-ATA 7200 RPM, 16 MB de","Disco Duro ""New Pull"" (Sin usar, extraídos de equipos nuevos), de 2 TB S-ATA 7200 RPM, 16 MB de Cache",CT,d,53.33333333333333,1040.0,53.33333333333333,1560.0,1560.0,2080.0,1456.0,discos_duros,assets/img/catalog/discos_duros/DDUSAT570.jpg,https://static.ctonline.mx/imagenes/DDUSAT570/DDUSAT570_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSGT1960,DDUSGT1960,"Disco Duro Interno  Seagate 1TB  Barracuda 3.5""  ST1000DM014","Disco Duro Interno  Seagate 1TB  Barracuda 3.5""  ST1000DM014",CT,d,51.03333333333333,995.15,51.03333333333333,1492.72,1492.72,1990.3,1393.21,discos_duros,assets/img/catalog/discos_duros/DDUSGT1960.jpg,https://static.ctonline.mx/imagenes/DDUSGT1960/DDUSGT1960_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT1360,DDUSAT1360,"Disco duro SATA 8TB NEW PULL, 3.5 Pulgadas","Disco duro SATA 8TB NEW PULL, 3.5 Pulgadas",SATA,d,66.66666666666667,1300.0,66.66666666666667,1950.0,1950.0,2600.0,1820.0,discos_duros,assets/img/catalog/discos_duros/DDUSAT1360.jpg,https://static.ctonline.mx/imagenes/DDUSAT1360/DDUSAT1360_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT1350,DDUSAT1350,"Disco Duro NEW PULL 6TB Interno, 3.5"", Velocidad de rotación: 7,200 rpm","Disco Duro NEW PULL 6TB Interno, 3.5"", Velocidad de rotación: 7,200 rpm",NEW,d,75.0,1462.5,75.0,2193.75,2193.75,2925.0,2047.5,discos_duros,assets/img/catalog/discos_duros/DDUSAT1350.jpg,https://static.ctonline.mx/imagenes/DDUSAT1350/DDUSAT1350_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSGT1450,DDUSGT1450,"Disco Duro Interno Seagate 2TB ST2000LM015, 2.5"" Barracuda/Laptop, SATA III, , 5400rpm","Disco Duro Interno Seagate 2TB ST2000LM015, 2.5"" Barracuda/Laptop, SATA III, , 5400rpm",CT,d,88.33333333333333,1722.5,88.33333333333333,2583.75,2583.75,3445.0,2411.5,discos_duros,assets/img/catalog/discos_duros/DDUSGT1450.jpg,https://static.ctonline.mx/imagenes/DDUSGT1450/DDUSGT1450_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSAT1380,DDUSAT1380,"Disco duro SATA II 12TB 7200 RPM NEW PULL, 3.5 Pulgadas","Disco duro SATA II 12TB 7200 RPM NEW PULL, 3.5 Pulgadas",SATA,d,155.55555555555554,3033.33,155.55555555555554,4549.99,4549.99,6066.66,4246.66,discos_duros,assets/img/catalog/discos_duros/DDUSAT1380.jpg,https://static.ctonline.mx/imagenes/DDUSAT1380/DDUSAT1380_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSGT1550,DDUSGT1550,"Disco Duro Interno SEAGATE Barracuda 8TB 3.5"" SATA lll, 6 Gbit/s, 5400RPM, 256MB. ST8000DM004","Disco Duro Interno SEAGATE Barracuda 8TB 3.5"" SATA lll, 6 Gbit/s, 5400RPM, 256MB. ST8000DM004",SEAGATE,d,332.22222222222223,6478.33,332.22222222222223,9717.49,9717.49,12956.66,9069.66,discos_duros,assets/img/catalog/discos_duros/DDUSGT1550.jpg,https://static.ctonline.mx/imagenes/DDUSGT1550/DDUSGT1550_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUSGT1290,DDUSGT1290,"Disco Duro Seagate 2TB ST2000DM008 3.5"" 7200 RPM","Disco Duro Seagate 2TB ST2000DM008 3.5"" 7200 RPM",2TB,d,68.38888888888889,1333.58,68.38888888888889,2000.37,2000.37,2667.16,1867.01,discos_duros,assets/img/catalog/discos_duros/DDUSGT1290.jpg,https://static.ctonline.mx/imagenes/DDUSGT1290/DDUSGT1290_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD1420,DDUWSD1420,"Disco Duro Western Digital ULTRASTAR 0B36404 8TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Vel","Disco Duro Western Digital ULTRASTAR 0B36404 8TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Velocidad de transferencia: Hasta 285MB/s, RPM: 7200 RPM, Tecnología de grabación: CMR, Cache Size: 256MB, Temp. Operativa: 5°C to 60°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL    Modelo: 0B36404",CT,d,230.0888888888889,4486.73,230.0888888888889,6730.09,6730.09,8973.46,6281.42,discos_duros,assets/img/catalog/discos_duros/DDUWSD1420.jpg,https://static.ctonline.mx/imagenes/DDUWSD1420/DDUWSD1420_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3130,DDUWSD3130,"Disco Duro Western Digital RED PRO WD6003FFBX 6TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Ve","Disco Duro Western Digital RED PRO WD6003FFBX 6TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Velocidad de transferencia: Hasta 750MB/s, RPM: 7200 RPM, Tecnología de grabación: CMR, Cache Size: 256MB,  Modelo: WD6003FFBX",CT,d,235.44444444444446,4591.17,235.44444444444446,6886.76,6886.76,9182.34,6427.64,discos_duros,assets/img/catalog/discos_duros/DDUWSD3130.jpg,https://static.ctonline.mx/imagenes/DDUWSD3130/DDUWSD3130_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD3140,DDUWSD3140,"Disco Duro Western Digital GOLD WD6003FRYZ 6TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Veloc","Disco Duro Western Digital GOLD WD6003FRYZ 6TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Velocidad de transferencia: hasta 255MB/s, RPM: 7200 RPM, Cache Size: 256MB, Temperatura de funcionamiento: 5°C to 60°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL: Compatibilidad: Compatible con Windows, Windows Server y Linux     Modelo: WD6003FRYZ",CT,d,197.98888888888888,3860.78,197.98888888888888,5791.17,5791.17,7721.56,5405.09,discos_duros,assets/img/catalog/discos_duros/DDUWSD3140.jpg,https://static.ctonline.mx/imagenes/DDUWSD3140/DDUWSD3140_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2230,DDUWSD2230,"Disco Duro Western Digital RED PRO WD121KFBX 12TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Ve","Disco Duro Western Digital RED PRO WD121KFBX 12TB 3.5, Factor de forma: 3.5, Interfaz: SATA, Velocidad de transferencia: hasta 240MB/s, RPM: 7200 RPM, Tecnología de grabación: CMR, Cache Size: 256MB, Temperatura de funcionamiento: 0°C to 65°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL:      Modelo: WD121KFBX",CT,d,334.9666666666667,6531.85,334.9666666666667,9797.78,9797.78,13063.7,9144.59,discos_duros,assets/img/catalog/discos_duros/DDUWSD2230.jpg,https://static.ctonline.mx/imagenes/DDUWSD2230/DDUWSD2230_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2130,DDUWSD2130,"Disco Duro WD RED Plus Modelo WD40EFPX de 4TB, 256MB Cache","Disco Duro WD RED Plus Modelo WD40EFPX de 4TB, 256MB Cache",RED,d,126.66666666666666,2470.0,126.66666666666666,3705.0,3705.0,4940.0,3458.0,discos_duros,assets/img/catalog/discos_duros/DDUWSD2130.jpg,https://static.ctonline.mx/imagenes/DDUWSD2130/DDUWSD2130_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2310,DDUWSD2310,"Disco Duro WD RED PLUS Modelo WD60EFPX de 6TB, 256MB Cache","Disco Duro WD RED PLUS Modelo WD60EFPX de 6TB, 256MB Cache",RED,d,163.33333333333334,3185.0,163.33333333333334,4777.5,4777.5,6370.0,4459.0,discos_duros,assets/img/catalog/discos_duros/DDUWSD2310.jpg,https://static.ctonline.mx/imagenes/DDUWSD2310/DDUWSD2310_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2290,DDUWSD2290,"Disco Duro WD RED Plus Modelo WD80EFPX de 8TB, 5640 RPM, 256MB Cache","Disco Duro WD RED Plus Modelo WD80EFPX de 8TB, 5640 RPM, 256MB Cache",RED,d,218.32222222222222,4257.28,218.32222222222222,6385.92,6385.92,8514.56,5960.19,discos_duros,assets/img/catalog/discos_duros/DDUWSD2290.jpg,https://static.ctonline.mx/imagenes/DDUWSD2290/DDUWSD2290_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD1820,DDUWSD1820,"Disco Duro WD RED Modelo WD101EFBX de 10TB, 256MB Cache","Disco Duro WD RED Modelo WD101EFBX de 10TB, 256MB Cache",RED,d,181.94444444444443,3547.92,181.94444444444443,5321.88,5321.88,7095.84,4967.09,discos_duros,assets/img/catalog/discos_duros/DDUWSD1820.jpg,https://static.ctonline.mx/imagenes/DDUWSD1820/DDUWSD1820_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2040,DDUWSD2040,"Disco Duro WD RED PLUS Modelo WD120EFBX de 12TB, 256MB Cache","Disco Duro WD RED PLUS Modelo WD120EFBX de 12TB, 256MB Cache",RED,d,299.5,5840.25,299.5,8760.38,8760.38,11680.5,8176.35,discos_duros,assets/img/catalog/discos_duros/DDUWSD2040.jpg,https://static.ctonline.mx/imagenes/DDUWSD2040/DDUWSD2040_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2680,DDUWSD2680,"Disco Duro Western Digital Gold WD103KRYZ 10TB, Factor de forma: 3.5 pulgadas, Conector: SATA, ","Disco Duro Western Digital Gold WD103KRYZ 10TB, Factor de forma: 3.5 pulgadas, Conector: SATA, Interfaz: SATA,  Tasa de transferencia: hasta 267 MB/s, Velocidad del disco (RPM): 7200 RPM, Tecnología de grabación: CMR, Tamaño de caché: 512 MB, Temperatura de funcionamiento5°C a 60°C, Compatibilidad: Ventanas®, Servidor Windows®, Linux®, macOS®.    Modelo: WD103KRYZ",CT,d,282.8333333333333,5515.25,282.8333333333333,8272.88,8272.88,11030.5,7721.35,discos_duros,assets/img/catalog/discos_duros/DDUWSD2680.jpg,https://static.ctonline.mx/imagenes/DDUWSD2680/DDUWSD2680_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2510,DDUWSD2510,"Disco Duro Western Digital RED PRO WD221KFGX 22TB, Formato: 3.5"", Conector: SATA, Velocidad de ","Disco Duro Western Digital RED PRO WD221KFGX 22TB, Formato: 3.5"", Conector: SATA, Velocidad de transferencia: hasta 265MB/s, Interfaz: SATA, 7200 RPM, Recording Technology: CMR, Cache 512MB, Temp. Operativa: 0°C to 65°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL,  Modelo: WD221KFGX",CT,d,519.4933333333333,10130.12,519.4933333333333,15195.18,15195.18,20260.24,14182.17,discos_duros,assets/img/catalog/discos_duros/DDUWSD2510.jpg,https://static.ctonline.mx/imagenes/DDUWSD2510/DDUWSD2510_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2520,DDUWSD2520,"Disco Duro Western Digital RED PRO WD240KFGX 24TB, Formato: 3.5"", Conector: SATA, Velocidad de ","Disco Duro Western Digital RED PRO WD240KFGX 24TB, Formato: 3.5"", Conector: SATA, Velocidad de transferencia: hasta 287MB/s, Interfaz: SATA, 7200 RPM, Recording Technology: CMR, Cache 512MB, Temp. Operativa: 0°C a 65°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL,   Modelo: WD240KFGX",CT,d,602.5693333333334,11750.1,602.5693333333334,17625.15,17625.15,23500.2,16450.14,discos_duros,assets/img/catalog/discos_duros/DDUWSD2520.jpg,https://static.ctonline.mx/imagenes/DDUWSD2520/DDUWSD2520_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
DDUWSD2640,DDUWSD2640,"Disco Duro Western Digital RED PLUS NAS WD100EFGX 10TB, Factor de forma: 3.5, Conector: SATA, I","Disco Duro Western Digital RED PLUS NAS WD100EFGX 10TB, Factor de forma: 3.5, Conector: SATA, Interfaz: SATA, Velocidad de transferencia: Hasta 260MB/s, RPM: 7200 RPM, Tecnología de Grabación: CMR, Cache Size: 512MB, Resistencia (TBW): 180TB/Year, Temp. operativa: 0°C to 65°C, Certificaciones: BSMI, ICES-003/NMB-003, CE, FCC, KC, Maghreb, RCM, UKCA, VCCI, CB-Scheme, TUV, UL, Compatibilidad: Sistemas NAS optimizados para RAID con hasta 8 ranuras     Modelo: WD100EFGX",CT,d,272.88888888888886,5321.33,272.88888888888886,7981.99,7981.99,10642.66,7449.86,discos_duros,assets/img/catalog/discos_duros/DDUWSD2640.jpg,https://static.ctonline.mx/imagenes/DDUWSD2640/DDUWSD2640_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
