sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada,local_img
BATOVL850,Batería para Laptop Dell OTT3820 de 6 Celdas para Toshiba SateDellite T215D 10.8v 5200 Mah,Batería para Laptop Dell OTT3820 de 6 Celdas para Toshiba SateDellite T215D 10.8v 5200 Mah,ACCESORIOS,BATERÍA,33.74,888.11,1052.58,https://static.ctonline.mx/imagenes/BATOVL850/BATOVL850_400.jpg,https://static.ctonline.mx/marcas/png/BATERA.png,https://ctonline.mx/buscar/productos?b=BATOVL850,657.86,888.11,789.43,35%,assets/img/catalog/BATOVL850.jpg,https://static.ctonline.mx/imagenes/BATOVL850/BATOVL850_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BATOVL850/BATOVL850_400.jpg
BATOVL1070,Batería para Laptop Hp OTHY04 de 4 Celdas para Pavilion TouchSmart SleekBook 14 Series,Batería para Laptop Hp OTHY04 de 4 Celdas para Pavilion TouchSmart SleekBook 14 Series,ACCESORIOS,BATERÍA,30.77,810.0,960.0,https://static.ctonline.mx/imagenes/BATOVL1070/BATOVL1070_400.jpg,https://static.ctonline.mx/marcas/png/BATERA.png,https://ctonline.mx/buscar/productos?b=BATOVL1070,600.0,810.0,720.0,35%,assets/img/catalog/BATOVL1070.jpg,https://static.ctonline.mx/imagenes/BATOVL1070/BATOVL1070_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BATOVL1070/BATOVL1070_400.jpg
BATOVL1170,Batería para Laptop Dell OTD1564 de 6 Celdas para Dell INSPIRON 1464 color Negro,Batería para Laptop Dell OTD1564 de 6 Celdas para Dell INSPIRON 1464 color Negro,ACCESORIOS,BATERÍA,36.87,970.56,1150.29,https://static.ctonline.mx/imagenes/BATOVL1170/BATOVL1170_400.jpg,https://static.ctonline.mx/marcas/png/BATERA.png,https://ctonline.mx/buscar/productos?b=BATOVL1170,718.93,970.56,862.72,35%,assets/img/catalog/BATOVL1170.jpg,https://static.ctonline.mx/imagenes/BATOVL1170/BATOVL1170_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BATOVL1170/BATOVL1170_400.jpg
BATOVL1360,Batería para Laptop HP OTHBP02XL Interna (P) 7.7V para HP Pavilion PC 15 Series 15-AW000 15-AU000 BP02XL,Batería para Laptop HP OTHBP02XL Interna (P) 7.7V para HP Pavilion PC 15 Series 15-AW000 15-AU000 BP02XL,ACCESORIOS,BATERÍA,32.97,867.86,1028.58,https://static.ctonline.mx/imagenes/BATOVL1360/BATOVL1360_400.jpg,https://static.ctonline.mx/marcas/png/BATERA.png,https://ctonline.mx/buscar/productos?b=BATOVL1360,642.86,867.86,771.43,35%,assets/img/catalog/BATOVL1360.jpg,https://static.ctonline.mx/imagenes/BATOVL1360/BATOVL1360_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BATOVL1360/BATOVL1360_400.jpg
BATOVL1460,"Batería para computadora marca OVALTECH OTHRR03XL (P) 11.4V para HP ProBook 430 G4,440 G4,450 G4,455 G4,470 G4,430 G5,44","Batería para computadora marca OVALTECH OTHRR03XL (P) 11.4V para HP ProBook 430 G4,440 G4,450 G4,455 G4,470 G4,430 G5,440 G5,450 G5,455 G5,470 G5 RR0",ACCESORIOS,BATERÍA,30.93,814.33,965.14,https://static.ctonline.mx/imagenes/BATOVL1460/BATOVL1460_400.jpg,https://static.ctonline.mx/marcas/png/BATERA.png,https://ctonline.mx/buscar/productos?b=BATOVL1460,603.21,814.33,723.85,35%,assets/img/catalog/BATOVL1460.jpg,https://static.ctonline.mx/imagenes/BATOVL1460/BATOVL1460_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BATOVL1460/BATOVL1460_400.jpg
ACCGEN300,Cargador de Laptop 65W AC-TOSHIBA compatible con la mayoría de equipos Toshiba Garantía 3 meses.,Cargador de Laptop 65W AC-TOSHIBA compatible con la mayoría de equipos Toshiba Garantía 3 meses.,ACCESORIOS,CARGADOR,6.14,161.72,191.66,https://static.ctonline.mx/imagenes/ACCGEN300/ACCGEN300_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN300,119.79,161.72,143.75,35%,assets/img/catalog/ACCGEN300.jpg,https://static.ctonline.mx/imagenes/ACCGEN300/ACCGEN300_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN300/ACCGEN300_400.jpg
ACCGEN310,Cargador de Laptop 65W AC-ACER compatible con la mayoría de equipos Acer Garantía 3 meses.,Cargador de Laptop 65W AC-ACER compatible con la mayoría de equipos Acer Garantía 3 meses.,ACCESORIOS,CARGADOR,6.14,161.72,191.66,https://static.ctonline.mx/imagenes/ACCGEN310/ACCGEN310_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN310,119.79,161.72,143.75,35%,assets/img/catalog/ACCGEN310.jpg,https://static.ctonline.mx/imagenes/ACCGEN310/ACCGEN310_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN310/ACCGEN310_400.jpg
ACCGEN320,Cargador de Laptop 65W AC-HP Pin Central compatible con equipos HP y Compaq Garantía 3 meses.,Cargador de Laptop 65W AC-HP Pin Central compatible con equipos HP y Compaq Garantía 3 meses.,ACCESORIOS,CARGADOR,6.99,183.99,218.06,https://static.ctonline.mx/imagenes/ACCGEN320/ACCGEN320_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN320,136.29,183.99,163.55,35%,assets/img/catalog/ACCGEN320.jpg,https://static.ctonline.mx/imagenes/ACCGEN320/ACCGEN320_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN320/ACCGEN320_400.jpg
ACCGEN330,"Cargador de Laptop 40W AC-MINI para Mini Latops Acer One, Dell Mini Garantía 3 meses.","Cargador de Laptop 40W AC-MINI para Mini Latops Acer One, Dell Mini Garantía 3 meses.",ACCESORIOS,CARGADOR,6.14,161.72,191.66,https://static.ctonline.mx/imagenes/ACCGEN330/ACCGEN330_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN330,119.79,161.72,143.75,35%,assets/img/catalog/ACCGEN330.jpg,https://static.ctonline.mx/imagenes/ACCGEN330/ACCGEN330_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN330/ACCGEN330_400.jpg
ACCGEN340,"Cargador de Laptop AC-HP-AMARILLA 65W 18.5V-3.5A (4.8*1.7), compatible con HP Compaq garantía 6 meses.","Cargador de Laptop AC-HP-AMARILLA 65W 18.5V-3.5A (4.8*1.7), compatible con HP Compaq garantía 6 meses.",ACCESORIOS,CARGADOR,6.6,173.87,206.06,https://static.ctonline.mx/imagenes/ACCGEN340/ACCGEN340_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN340,128.79,173.87,154.55,35%,assets/img/catalog/ACCGEN340.jpg,https://static.ctonline.mx/imagenes/ACCGEN340/ACCGEN340_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN340/ACCGEN340_400.jpg
ACCGEN350,Cargador de Laptop 65W AC-DELL compatible con la mayoría de equipos de la marca Dell Garantía 3 meses.,Cargador de Laptop 65W AC-DELL compatible con la mayoría de equipos de la marca Dell Garantía 3 meses.,ACCESORIOS,CARGADOR,6.99,183.99,218.06,https://static.ctonline.mx/imagenes/ACCGEN350/ACCGEN350_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN350,136.29,183.99,163.55,35%,assets/img/catalog/ACCGEN350.jpg,https://static.ctonline.mx/imagenes/ACCGEN350/ACCGEN350_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN350/ACCGEN350_400.jpg
ACCGEN360,Cargador de Laptop 40W AC-HP MINI para equipos Netbook de la marca HP Mini Garantía 3 meses.,Cargador de Laptop 40W AC-HP MINI para equipos Netbook de la marca HP Mini Garantía 3 meses.,ACCESORIOS,CARGADOR,7.07,186.02,220.46,https://static.ctonline.mx/imagenes/ACCGEN360/ACCGEN360_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN360,137.79,186.02,165.35,35%,assets/img/catalog/ACCGEN360.jpg,https://static.ctonline.mx/imagenes/ACCGEN360/ACCGEN360_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN360/ACCGEN360_400.jpg
ACCGEN370,Cargador de Laptop 90W AC-SONY VAIO para la mayoría de equipos Sony VAIO Garantía 3 meses.,Cargador de Laptop 90W AC-SONY VAIO para la mayoría de equipos Sony VAIO Garantía 3 meses.,ACCESORIOS,CARGADOR,7.05,185.72,220.11,https://static.ctonline.mx/imagenes/ACCGEN370/ACCGEN370_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN370,137.57,185.72,165.08,35%,assets/img/catalog/ACCGEN370.jpg,https://static.ctonline.mx/imagenes/ACCGEN370/ACCGEN370_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN370/ACCGEN370_400.jpg
ACCGEN380,Cargador de Laptop 45W AC-DELL PUNTA AZUL compatible con modelos recientes de la marca Dell Garantía 3 meses.,Cargador de Laptop 45W AC-DELL PUNTA AZUL compatible con modelos recientes de la marca Dell Garantía 3 meses.,ACCESORIOS,CARGADOR,7.26,191.21,226.62,https://static.ctonline.mx/imagenes/ACCGEN380/ACCGEN380_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN380,141.64,191.21,169.97,35%,assets/img/catalog/ACCGEN380.jpg,https://static.ctonline.mx/imagenes/ACCGEN380/ACCGEN380_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN380/ACCGEN380_400.jpg
ACCGEN390,Cargador de Laptop 90W AC-SAMSUNG compatible para Samsung Garantía 3 meses.,Cargador de Laptop 90W AC-SAMSUNG compatible para Samsung Garantía 3 meses.,ACCESORIOS,CARGADOR,6.99,183.99,218.06,https://static.ctonline.mx/imagenes/ACCGEN390/ACCGEN390_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN390,136.29,183.99,163.55,35%,assets/img/catalog/ACCGEN390.jpg,https://static.ctonline.mx/imagenes/ACCGEN390/ACCGEN390_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN390/ACCGEN390_400.jpg
ACCGEN400,Cargador de Laptop 90W 20V 4.62A (punta cuadrada) para Lenovo Garantía 3 meses.,Cargador de Laptop 90W 20V 4.62A (punta cuadrada) para Lenovo Garantía 3 meses.,ACCESORIOS,CARGADOR,7.31,192.38,228.0,https://static.ctonline.mx/imagenes/ACCGEN400/ACCGEN400_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN400,142.5,192.38,171.0,35%,assets/img/catalog/ACCGEN400.jpg,https://static.ctonline.mx/imagenes/ACCGEN400/ACCGEN400_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN400/ACCGEN400_400.jpg
ACCGEN410,Cargador de Laptop AC-HP-AZUL 90W 19.5V 4.62A (4.5*3.0) Punta azul para HP Garantía 6 meses.,Cargador de Laptop AC-HP-AZUL 90W 19.5V 4.62A (4.5*3.0) Punta azul para HP Garantía 6 meses.,ACCESORIOS,CARGADOR,6.89,181.39,214.98,https://static.ctonline.mx/imagenes/ACCGEN410/ACCGEN410_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN410,134.36,181.39,161.23,35%,assets/img/catalog/ACCGEN410.jpg,https://static.ctonline.mx/imagenes/ACCGEN410/ACCGEN410_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN410/ACCGEN410_400.jpg
ACCGEN470,Cargador de Laptop 33W AC-ASUS NUEVO ASUS 19V-1.75A (4.0*1.35) Garantía 3 meses.,Cargador de Laptop 33W AC-ASUS NUEVO ASUS 19V-1.75A (4.0*1.35) Garantía 3 meses.,ACCESORIOS,CARGADOR,6.26,164.89,195.42,https://static.ctonline.mx/imagenes/ACCGEN470/ACCGEN470_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN470,122.14,164.89,146.57,35%,assets/img/catalog/ACCGEN470.jpg,https://static.ctonline.mx/imagenes/ACCGEN470/ACCGEN470_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN470/ACCGEN470_400.jpg
ACCGEN460,"Cargador Laptop HP AC-HPAZUL45W 45W 19.5V 2.31A (4.5*3.0), garantia 6 meses.","Cargador Laptop HP AC-HPAZUL45W 45W 19.5V 2.31A (4.5*3.0), garantia 6 meses.",ACCESORIOS,CARGADOR,6.29,165.47,196.11,https://static.ctonline.mx/imagenes/ACCGEN460/ACCGEN460_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN460,122.57,165.47,147.08,35%,assets/img/catalog/ACCGEN460.jpg,https://static.ctonline.mx/imagenes/ACCGEN460/ACCGEN460_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN460/ACCGEN460_400.jpg
ACCGEN510,"Cargador de Laptop AC-LENOVO45 40W 20V/2.25A (4.0*1.7), garantia 6 meses.","Cargador de Laptop AC-LENOVO45 40W 20V/2.25A (4.0*1.7), garantia 6 meses.",ACCESORIOS,CARGADOR,7.02,184.86,219.09,https://static.ctonline.mx/imagenes/ACCGEN510/ACCGEN510_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN510,136.93,184.86,164.32,35%,assets/img/catalog/ACCGEN510.jpg,https://static.ctonline.mx/imagenes/ACCGEN510/ACCGEN510_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN510/ACCGEN510_400.jpg
ACCGEN520,"Cargador de Laptop AC-LENOVO65 65W 20V/3.25A (4.0*1.7), garantía 6 meses.","Cargador de Laptop AC-LENOVO65 65W 20V/3.25A (4.0*1.7), garantía 6 meses.",ACCESORIOS,CARGADOR,7.16,188.61,223.54,https://static.ctonline.mx/imagenes/ACCGEN520/ACCGEN520_400.jpg,https://static.ctonline.mx/marcas/png/CARGADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN520,139.71,188.61,167.65,35%,assets/img/catalog/ACCGEN520.jpg,https://static.ctonline.mx/imagenes/ACCGEN520/ACCGEN520_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN520/ACCGEN520_400.jpg
ACCGEN560,Adaptador / Cargador de corriente para Laptop AC-HPAZUL65W 65W 19.5V/3.33A (4.5*3.0) Marca Generico,Adaptador / Cargador de corriente para Laptop AC-HPAZUL65W 65W 19.5V/3.33A (4.5*3.0) Marca Generico,ACCESORIOS,ADAPTADOR,6.5,171.11,202.8,https://static.ctonline.mx/imagenes/ACCGEN560/ACCGEN560_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN560,126.75,171.11,152.1,35%,assets/img/catalog/ACCGEN560.jpg,https://static.ctonline.mx/imagenes/ACCGEN560/ACCGEN560_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN560/ACCGEN560_400.jpg
ACCGEN3050,Adaptador de corriente para laptop GENERICO AC-LENOVO-GRIS. Color negro. Peso del Producto .176kg. Garantía 3 meses.,Adaptador de corriente para laptop GENERICO AC-LENOVO-GRIS. Color negro. Peso del Producto .176kg. Garantía 3 meses.,ACCESORIOS,ADAPTADOR,7.83,206.21,244.4,https://static.ctonline.mx/imagenes/ACCGEN3050/ACCGEN3050_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN3050,152.75,206.21,183.3,35%,assets/img/catalog/ACCGEN3050.jpg,https://static.ctonline.mx/imagenes/ACCGEN3050/ACCGEN3050_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN3050/ACCGEN3050_400.jpg
ACCGEN3060,Adaptador de corriente para laptop GENERICO AC-LENOVO-CAFE. Color negro. Peso del Producto .176kg. Garantía 3 meses.,Adaptador de corriente para laptop GENERICO AC-LENOVO-CAFE. Color negro. Peso del Producto .176kg. Garantía 3 meses.,ACCESORIOS,ADAPTADOR,7.64,201.24,238.51,https://static.ctonline.mx/imagenes/ACCGEN3060/ACCGEN3060_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN3060,149.07,201.24,178.88,35%,assets/img/catalog/ACCGEN3060.jpg,https://static.ctonline.mx/imagenes/ACCGEN3060/ACCGEN3060_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN3060/ACCGEN3060_400.jpg
ACCGEN3070,Adaptador de corriente para laptop GENERICO AC-LENOVO-CH. Color negro. Peso del Producto .176kg. Garantía 3 meses.,Adaptador de corriente para laptop GENERICO AC-LENOVO-CH. Color negro. Peso del Producto .176kg. Garantía 3 meses.,ACCESORIOS,ADAPTADOR,9.66,254.18,301.25,https://static.ctonline.mx/imagenes/ACCGEN3070/ACCGEN3070_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN3070,188.28,254.18,225.94,35%,assets/img/catalog/ACCGEN3070.jpg,https://static.ctonline.mx/imagenes/ACCGEN3070/ACCGEN3070_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN3070/ACCGEN3070_400.jpg
ACCGEN3080,Adaptador de corriente para laptop GENERICO AC-TOSHIBA-MINI. Color negro. Peso del Producto .176kg. Garantía 3 meses.,Adaptador de corriente para laptop GENERICO AC-TOSHIBA-MINI. Color negro. Peso del Producto .176kg. Garantía 3 meses.,ACCESORIOS,ADAPTADOR,6.19,162.93,193.1,https://static.ctonline.mx/imagenes/ACCGEN3080/ACCGEN3080_400.jpg,https://static.ctonline.mx/marcas/png/ADAPTADOR.png,https://ctonline.mx/buscar/productos?b=ACCGEN3080,120.69,162.93,144.83,35%,assets/img/catalog/ACCGEN3080.jpg,https://static.ctonline.mx/imagenes/ACCGEN3080/ACCGEN3080_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCGEN3080/ACCGEN3080_400.jpg
ACCVGO2500,"Mochila Vorago BP-500 RGB Laptop 15.6"" APP USB/BT 5.0, Repelente al Agua, Poliéster, Negro","Mochila Vorago BP-500 RGB Laptop 15.6"" APP USB/BT 5.0, Repelente al Agua, Poliéster, Negro",ACCESORIOS,MOCHILA,29.12,766.61,908.58,https://static.ctonline.mx/imagenes/ACCVGO2500/ACCVGO2500_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=ACCVGO2500,567.86,766.61,681.43,35%,assets/img/catalog/ACCVGO2500.jpg,https://static.ctonline.mx/imagenes/ACCVGO2500/ACCVGO2500_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCVGO2500/ACCVGO2500_400.jpg
ACCVGO1860,"Mochila Vorago BP-100 Laptop 15.6"" Polyester Negro","Mochila Vorago BP-100 Laptop 15.6"" Polyester Negro",ACCESORIOS,MOCHILA,11.4,300.12,355.7,https://static.ctonline.mx/imagenes/ACCVGO1860/ACCVGO1860_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=ACCVGO1860,222.31,300.12,266.77,35%,assets/img/catalog/ACCVGO1860.jpg,https://static.ctonline.mx/imagenes/ACCVGO1860/ACCVGO1860_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCVGO1860/ACCVGO1860_400.jpg
MALVGO020,"Mochila. Vorago BP-201 Negra. Ligera para Laptop de 15.6"" color negra","Mochila. Vorago BP-201 Negra. Ligera para Laptop de 15.6"" color negra",ACCESORIOS,MOCHILA,11.92,313.88,372.0,https://static.ctonline.mx/imagenes/MALVGO020/MALVGO020_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALVGO020,232.5,313.88,279.0,35%,assets/img/catalog/MALVGO020.jpg,https://static.ctonline.mx/imagenes/MALVGO020/MALVGO020_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALVGO020/MALVGO020_400.jpg
MALVGO030,"Mochila. Vorago BP-402 Negra. Expandible para Laptop de 15.6"" color negra USB","Mochila. Vorago BP-402 Negra. Expandible para Laptop de 15.6"" color negra USB",ACCESORIOS,MOCHILA,18.13,477.32,565.71,https://static.ctonline.mx/imagenes/MALVGO030/MALVGO030_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=MALVGO030,353.57,477.32,424.28,35%,assets/img/catalog/MALVGO030.jpg,https://static.ctonline.mx/imagenes/MALVGO030/MALVGO030_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALVGO030/MALVGO030_400.jpg
ACCVGO2090,"Mochila Vorago BP-401 antirobo candado TSA para laptop 15.6"" USB","Mochila Vorago BP-401 antirobo candado TSA para laptop 15.6"" USB",ACCESORIOS,MOCHILA,21.98,578.57,685.71,https://static.ctonline.mx/imagenes/ACCVGO2090/ACCVGO2090_400.jpg,https://static.ctonline.mx/marcas/png/MOCHILA.png,https://ctonline.mx/buscar/productos?b=ACCVGO2090,428.57,578.57,514.28,35%,assets/img/catalog/ACCVGO2090.jpg,https://static.ctonline.mx/imagenes/ACCVGO2090/ACCVGO2090_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCVGO2090/ACCVGO2090_400.jpg
BOCVGO2000,"Bocina Vorago BSP-320 Bluetooth mini soundbar, iluminación rainbow, 3.5mm, USB, Micro SD, alimentación USB, control de v","Bocina Vorago BSP-320 Bluetooth mini soundbar, iluminación rainbow, 3.5mm, USB, Micro SD, alimentación USB, control de volumen, 2 bocinas de 5W, 5V cc 2A, 3.7V 1200mAh, 60Hz - 20 KHz, ≥75dB, 4 Ω, compatibilidad PC, Laptop, Smartphone, Tablet, Mp3 y Mp4, color Negro",ACCESORIOS,BOCINA,10.64,280.03,331.89,https://static.ctonline.mx/imagenes/BOCVGO2000/BOCVGO2000_400.jpg,https://static.ctonline.mx/marcas/png/BOCINA.png,https://ctonline.mx/buscar/productos?b=BOCVGO2000,207.43,280.03,248.92,35%,assets/img/catalog/BOCVGO2000.jpg,https://static.ctonline.mx/imagenes/BOCVGO2000/BOCVGO2000_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/BOCVGO2000/BOCVGO2000_400.jpg
ACCTCH9870,"Backpack NASA NSB22320-2 marca TECHZONE de material: 100 % Tela poliester, tamaño para laptop: 15.6 pulgadas; con compar","Backpack NASA NSB22320-2 marca TECHZONE de material: 100 % Tela poliester, tamaño para laptop: 15.6 pulgadas; con compartimiento principal con bolsa alcochada para laptop y bolsa alcochada para tablet y organizador. Color: Blanco.  Número de compartimientos externos: 1 frontales. Tirante a colchonado. GARANTIA ilimitada DE POR VIDA",ACCESORIOS,BACKPACK,222.22,5850.0,6933.33,https://static.ctonline.mx/imagenes/ACCTCH9870/ACCTCH9870_400.jpg,https://static.ctonline.mx/marcas/png/BACKPACK.png,https://ctonline.mx/buscar/productos?b=ACCTCH9870,4333.33,5850.0,5200.0,35%,assets/img/catalog/ACCTCH9870.jpg,https://static.ctonline.mx/imagenes/ACCTCH9870/ACCTCH9870_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/ACCTCH9870/ACCTCH9870_400.jpg
MALTCH100,"Backpack LOUD TZ21LBP09 marca TECHZONE de material: 100 % Tela poliester, tamaño para laptop: 15.6 pulgadas; con compart","Backpack LOUD TZ21LBP09 marca TECHZONE de material: 100 % Tela poliester, tamaño para laptop: 15.6 pulgadas; con compartimiento principal con bolsa alcochada para laptop y bolsa alcochada para Tablet y organizador. Color: Gris. Número de compartimientos externos: 2 frontales 2 laterales. Tirante a colchonado. GARANTIA iLIMITADA DE POR VIDA",ACCESORIOS,BACKPACK,352.37,9276.05,10993.84,https://static.ctonline.mx/imagenes/MALTCH100/MALTCH100_400.jpg,https://static.ctonline.mx/marcas/png/BACKPACK.png,https://ctonline.mx/buscar/productos?b=MALTCH100,6871.15,9276.05,8245.38,35%,assets/img/catalog/MALTCH100.jpg,https://static.ctonline.mx/imagenes/MALTCH100/MALTCH100_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALTCH100/MALTCH100_400.jpg
MALTCH500,"Backpack OCEAN TOTEBAG Techzone TZLB01-V con compartimientos y espacio acolchado para laptop de hasta 16"" Material: Exte","Backpack OCEAN TOTEBAG Techzone TZLB01-V con compartimientos y espacio acolchado para laptop de hasta 16"" Material: Exterior: 100% Poliéster duotono Forro: 100% Poliéster, 1 bolsillo frontal,1 compartimiento trasero, 2 laterales portabotellas.  Color: Turquesa y Azul. GARANTIA LIMITADA DE POR VIDA.",ACCESORIOS,BACKPACK,205.56,5411.25,6413.33,https://static.ctonline.mx/imagenes/MALTCH500/MALTCH500_400.jpg,https://static.ctonline.mx/marcas/png/BACKPACK.png,https://ctonline.mx/buscar/productos?b=MALTCH500,4008.33,5411.25,4810.0,35%,assets/img/catalog/MALTCH500.jpg,https://static.ctonline.mx/imagenes/MALTCH500/MALTCH500_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALTCH500/MALTCH500_400.jpg
MALTCH440,Backpack STYLE Techzone TZLBP29-V con materiales resistentes a salpicaduras para brindar durabilidad y protección. Tamañ,"Backpack STYLE Techzone TZLBP29-V con materiales resistentes a salpicaduras para brindar durabilidad y protección. Tamaño para laptop: 16 pulgadas, Material: Exterior y Forro de Poliéster. Numero de compartimientos: 1 bolsa principal acolchada para laptop , Externo: 1 frontal y 2 laterales porta botellas. Color: Verde. GARANTIA LIMITADA DE POR VIDA.",ACCESORIOS,BACKPACK,375.56,9886.5,11717.33,https://static.ctonline.mx/imagenes/MALTCH440/MALTCH440_400.jpg,https://static.ctonline.mx/marcas/png/BACKPACK.png,https://ctonline.mx/buscar/productos?b=MALTCH440,7323.33,9886.5,8788.0,35%,assets/img/catalog/MALTCH440.jpg,https://static.ctonline.mx/imagenes/MALTCH440/MALTCH440_400.jpg,equipos_de_marca,https://static.ctonline.mx/imagenes/MALTCH440/MALTCH440_400.jpg
