sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada
MTFHPI1505,"Multifuncional HP Smart Tank 525 (1F3W3A), Impresión, copiado, escaneado; Velocidad de impresión: ISO: Negro: Hasta 12 p","Multifuncional HP Smart Tank 525 (1F3W3A), Impresión, copiado, escaneado; Velocidad de impresión: ISO: Negro: Hasta 12 ppm, Color: 5 ppm; Ciclo de trabajo mensual: 3,000 pags; Calidad de impresión (óptima) Color: Resolución optimizada de hasta 4800 x 1200 dpi en color (cuando se imprime desde una computadora con papel fotográfico HP y 1200 dpi de entrada) Negro: Hasta 1.200 x 1.200 ppp de reproducción); Conectividad, estándar: 1 Hi-Speed USB 2.0; Capacidad inalámbrica: NO; Resolución de escaneo, óptica: Hasta 1200 ppp; Formato del archivo de digitalización: JPEG, PDF; Windows11; Windows10; Windows7;  Consumibles compatibles: M0H56AL, M0H54AL, M0H55AL, 1VV22AL.","IMPRESION, DIG. DE IMAGENES",MULTIFUNCIONAL,3161.66,4268.24,5335.3,https://static.ctonline.mx/imagenes/MTFHPI1505/MTFHPI1505_400.jpg,https://static.ctonline.mx/marcas/png/MULTIFUNCIONAL.png,https://ctonline.mx/buscar/productos?b=MTFHPI1505,3161.66,4268.24,4054.83,35%,assets/img/catalog/MTFHPI1505.jpg,https://static.ctonline.mx/imagenes/MTFHPI1505/MTFHPI1505_400.jpg,impresoras_consumibles
MTFHPI1595,"Multifuncional HP Smart Tank 585 (1F3Y4A), Impresión, copiado, escaneado; Velocidad de impresión: ISO: Negro: Hasta 12 p","Multifuncional HP Smart Tank 585 (1F3Y4A), Impresión, copiado, escaneado; Velocidad de impresión: ISO: Negro: Hasta 12 ppm, Color: 5 ppm; Ciclo de trabajo mensual: 3,000 pags; Calidad de impresión (óptima) Color: Resolución optimizada de hasta 4800 x 1200 dpi en color (cuando se imprime desde una computadora con papel fotográfico HP y 1200 dpi de entrada) Negro: Hasta 1.200 x 1.200 ppp de reproducción); Conectividad, estándar: 1 Hi-Speed USB 2.0 (dispositivo); 1 Bluetooth de bajo consumo de energía; 1 Wi-Fi 802.11b/g/n; 1 Wi-Fi Direct; Capacidad inalámbrica; Sí, Wi-Fi2.4G, Wi-FiDirect y Bluetooth debajo consumo incorporados; Resolución de escaneo, óptica: Hasta 1200 ppp; Formato del archivo de digitalización: JPEG, PDF; Windows11; Windows10; Windows7;  Consumibles compatibles: M0H56AL, M0H54AL, M0H55AL, 1VV22AL.","IMPRESION, DIG. DE IMAGENES",MULTIFUNCIONAL,3932.98,5309.53,6636.91,https://static.ctonline.mx/imagenes/MTFHPI1595/MTFHPI1595_400.jpg,https://static.ctonline.mx/marcas/png/MULTIFUNCIONAL.png,https://ctonline.mx/buscar/productos?b=MTFHPI1595,3932.98,5309.53,5044.05,35%,assets/img/catalog/MTFHPI1595.jpg,https://static.ctonline.mx/imagenes/MTFHPI1595/MTFHPI1595_400.jpg,impresoras_consumibles
MTFHPI1535,"Impresora Todo-en-Uno HP Smart Tank 615 inalámbrica (Y0F71A), Hasta 11 ppm Negro, 5 ppm Color; primera pág. impresa: Has","Impresora Todo-en-Uno HP Smart Tank 615 inalámbrica (Y0F71A), Hasta 11 ppm Negro, 5 ppm Color; primera pág. impresa: Hasta apenas 20 segundos; Ciclo de trabajo (mensual, carta): Hasta 1.000 páginas; Volumen de páginas mensuales recomendado: 400 a 800; Número de usuarios: De 1 a 3 usuarios; Resolución óptima: Hasta 1200 x 1200 ppp de reproducción, Lenguaje de impresión: HP PCL 3 GUI; Capacidad de impresión móvil: Aplicación HP Smart; Apple AirPrint™; HP ePrint; Certificación Mopria™Capacidad inalámbrica Sí, Wi-Fi 802.11b/g/n integrada; Conectividad, estándar: USB 2.0 de alta velocidad, Wi-Fi, Bluetooth LE;  Memoria, máxima: 256 MB; Memoria integrada; Sistemas operativos compatibles: Windows 10, 8.1, 8, 7; OS X v10.11 El Capitán, macOS Sierra v10.12 (anteriormente OS X), macOS High Sierra v10.13, macOS Mojave v10.14 Consumibles: M0H56AE, M0H54AE, M0H55AE, 1VV22AL.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,4858.58,6559.08,8198.85,https://static.ctonline.mx/imagenes/MTFHPI1535/MTFHPI1535_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=MTFHPI1535,4858.58,6559.08,6231.13,35%,assets/img/catalog/MTFHPI1535.jpg,https://static.ctonline.mx/imagenes/MTFHPI1535/MTFHPI1535_400.jpg,impresoras_consumibles
MTFHPI1600,"Multifuncional HP Smart Tank 750 (6UU47A), Impresión, copiado, escaneo, AAD y conexión inalámbrica; Velocidad de impresi","Multifuncional HP Smart Tank 750 (6UU47A), Impresión, copiado, escaneo, AAD y conexión inalámbrica; Velocidad de impresión: ISO: Negro: Hasta 15 ppm, Color: 9 ppm; Ciclo de trabajo mensual: 5,000 pags; Calidad de impresión (óptima) Color: Resolución optimizada de hasta 4800 x 1200 dpi en color (cuando se imprime desde una computadora con papel fotográfico HP y 1200 dpi de entrada) Negro: Hasta 1.200 x 1.200 ppp de reproducción); Funciones del software inteligente de la impresora, Impresión a doble cara; Conectividad, estándar: 1 Hi-Speed USB 2.0; Capacidad inalámbrica: Sí, Wi-Fi de banda dual de 2,4/5G, Wi-Fi Direct, BLE; Resolución de escaneo, óptica: Hasta 1200 ppp; Formato del archivo de digitalización: JPEG, TIFF, PDF, BMP, PNG; Windows 10, 7; macOS v10.14 Mojave, macOS v10.15 Catalina, macOS v11 Big Sur;  Consumibles compatibles: M0H56AL, M0H54AL, M0H55AL, M0H57AL.","IMPRESION, DIG. DE IMAGENES",MULTIFUNCIONAL,6015.62,8121.09,10151.36,https://static.ctonline.mx/imagenes/MTFHPI1600/MTFHPI1600_400.jpg,https://static.ctonline.mx/marcas/png/MULTIFUNCIONAL.png,https://ctonline.mx/buscar/productos?b=MTFHPI1600,6015.62,8121.09,7715.04,35%,assets/img/catalog/MTFHPI1600.jpg,https://static.ctonline.mx/imagenes/MTFHPI1600/MTFHPI1600_400.jpg,impresoras_consumibles
MTFHPI2930,Impresora HP Color LaserJet Pro MFP Modelo: M3303fdw(499M8A) Velocidad de impresión: Carta: Hasta 26 ppm en negro; Hasta,"Impresora HP Color LaserJet Pro MFP Modelo: M3303fdw(499M8A) Velocidad de impresión: Carta: Hasta 26 ppm en negro; Hasta 26 ppm en color; Impresión de la primera página: En tan solo 10,8 segundos en negro; En tan solo 10,9 segundos en color Resolución de impresión: Negro (óptima): hasta 600 x 600 ppp; Color (óptima): hasta 600 x 600 ppp Resolución de escaneo: Hardware: hasta 300 x 300 ppp (AAD); hasta 1200 x 1200 ppp (superficie plana); Óptico: hasta 300 ppp (AAD); Gasta to1200 ppp (superficie plana) Resolución de copia: Texto y gráficos: Hasta 600 x 600 dpi. Cartuchos compatibles W2220A, W2221A, W2222A, W2223A, W2220X, W2221X, W2222X, W2223X. Sustituto de  M182NW, M283FDW","IMPRESION, DIG. DE IMAGENES",IMPRESORA,7822.72,10560.66,13200.83,https://static.ctonline.mx/imagenes/MTFHPI2930/MTFHPI2930_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=MTFHPI2930,7822.71,10560.66,10032.63,35%,assets/img/catalog/MTFHPI2930.jpg,https://static.ctonline.mx/imagenes/MTFHPI2930/MTFHPI2930_400.jpg,impresoras_consumibles
MTFHPI2990,HP LaserJet Enterprise M634dn (7PS94A). Tecnología de impresión: Laser Impresión: Impresión en blanco y negro. Velocidad,"HP LaserJet Enterprise M634dn (7PS94A). Tecnología de impresión: Laser Impresión: Impresión en blanco y negro. Velocidad de impresión (negro, calidad normal, A4/US Carta) : 52 ppm. Copiado a doble cara. Escaneado dúplex. Escaneando * Escaneo a color. Resolución óptica de escáner * 600 x 600 DPI Área máxima de escaneo 216 x 356 mm. Tipo de escaneado * Escáner de cama plana. Ciclo de trabajo recomendado 5000 - 30000 páginas por mes. Número total de bandejas de entrada: 2. Tipos de medios de la bandeja de papel: Papel normal, Papel bond, Papel reciclado, Sobres, Cartulina, Etiquetas, Transparencias, Preimpreso, Papel grueso, Papel de poco gramaje, Papel rugoso, Membrete. Número de usuarios 30 usuario(s). Cartuchos compatibles W1470A, W1470X, W1470Y.","IMPRESION, DIG. DE IMAGENES",HP,40219.97,54296.95,67871.19,https://static.ctonline.mx/imagenes/MTFHPI2990/MTFHPI2990_400.jpg,https://static.ctonline.mx/marcas/png/HP.png,https://ctonline.mx/buscar/productos?b=MTFHPI2990,40219.97,54296.95,51582.1,35%,assets/img/catalog/MTFHPI2990.jpg,https://static.ctonline.mx/imagenes/MTFHPI2990/MTFHPI2990_400.jpg,impresoras_consumibles
MTFHPI3030,HP LaserJet Enterprise MFP 6600dn (675T8A) Tecnología de impresión: Laser Impresión: Impresión en blanco y negro. Funcio,"HP LaserJet Enterprise MFP 6600dn (675T8A) Tecnología de impresión: Laser Impresión: Impresión en blanco y negro. Funciones: Impresión, copia, escaneado, fax (opcional). Velocidad de impresión monocromática (A4, normal): Hasta 55 ppm; (A4, dúplex): 50 ipm. Resolución de impresión: (óptima) Hasta 1200 x 1200 Dpi, (normal) 600 x 600 Dpi. Volumen de páginas mensuales recomendado: 6,000 a 30,000 páginas. Impresión a doble cara: Automática (estándar). Ciclo de trabajo (mensual): Hasta 360,000 páginas. Velocidad de copia (blanco y negro, calidad normal, A4): Hasta 55 cpm. Velocidad de copia en blanco y negro a doble cara (A4): Hasta 50 ipm. Velocidad de escaneo (normal, A4): Hasta 86 ppm/172 ipm (blanco y negro) y hasta 86 ppm/172 ipm (color). Tipo de escáner: De superficie plana, alimentador automático de documentos (ADF).Conectividad, estándar: 1 USB 3.0  (dispositivo); 1 USB 3.0  (host); 1 USB 2.0 de alta velocidad (host); 1 red Gigabit Ethernet 10/100/1000 Base-T; 1 bolsillo de integración de hardware de 2.ª generación (HIP2). Cartuchos de repuesto: Cartucho de Tóner Original LaserJet HP 160A negro (aproximadamente 10 500 páginas) W1600A; Cartucho de Tóner Original LaserJet HP 160Y negro de alta capacidad (aproximadamente 38 000 páginas) W1600Y.","IMPRESION, DIG. DE IMAGENES",HP,54351.32,73374.27,91717.84,https://static.ctonline.mx/imagenes/MTFHPI3030/MTFHPI3030_400.jpg,https://static.ctonline.mx/marcas/png/HP.png,https://ctonline.mx/buscar/productos?b=MTFHPI3030,54351.31,73374.27,69705.56,35%,assets/img/catalog/MTFHPI3030.jpg,https://static.ctonline.mx/imagenes/MTFHPI3030/MTFHPI3030_400.jpg,impresoras_consumibles
MTFHPI3000,"Impresora multifunción HP Color LaserJet Enterprise 6800dn (6QN35A) Imprimir, copiar, escanear, fax (opcional) Velocidad","Impresora multifunción HP Color LaserJet Enterprise 6800dn (6QN35A) Imprimir, copiar, escanear, fax (opcional) Velocidad de impresión. Salida de la primera página Carta: As fast as 6.0 sec Negro; As fast as 6.5 sec Color; Salida de la primera página A4: Velocidad máxima de 6,2 segundos Negro; Hasta apenas 6,8 segundos Color; Carta: Hasta 55 ppm Negro; Up to 55 ppm Color; A4: Hasta 52 ppm Negro; Hasta 52 ppm Color; Dos caras Carta: Up to 55 ipm Negro; Up to 52 ipm Color; Dos caras A4: Hasta 52 ipm Negro; Hasta 52 ipm Color; Velocidad de impresión (Horizontal, A5): Hasta 84 ppm Negro; Hasta 84 ppm Color. Resolución de impresión Negro (óptima) Hasta 1200 x 1200 dpi; Negro (normal) Hasta 600 x 600 ppp; Negro (líneas finas) Hasta 1200 x 1200 dpi. Color (óptima): Hasta 1200 x 1200 dpi; Color (normal): Hasta 600 x 600 ppp; Color (líneas finas): Hasta 1200 x 1200 dpi. Cantidad de cartuchos de impresión 4 (1 de cada color: negro, cian, magenta y amarillo). Tamaño de escaneado AAD: 215,9 x 863,6 mm Máximo; 68 x 127 mm Mínimos; Cama plana: 216 x 356 mm. Velocidad de copia Carta: Up to 55 cpm Negro; Up to 55 cpm Color; A4: Hasta 52 cpm Negro; Hasta 52 cpm Color; Salida de la primera copia Carta: As fast as 6.3 sec Negro; As fast as 7.0 sec. Cartucho de tóner original HP LaserJet 213A, negro (aproximadamente 3500 páginas), W2130A; Cartucho de tóner original HP 213A LaserJet, cian (aproximadamente 3000 páginas), W2131A; Cartucho de tóner original HP LaserJet 213A, amarillo (aproximadamente 3000 páginas), W2132A; Cartucho de tóner original HP LaserJet 213A, magenta (aproximadamente 3000 páginas).","IMPRESION, DIG. DE IMAGENES",IMPRESORA,99599.29,134459.05,168073.81,https://static.ctonline.mx/imagenes/MTFHPI3000/MTFHPI3000_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=MTFHPI3000,99599.3,134459.05,127736.1,35%,assets/img/catalog/MTFHPI3000.jpg,https://static.ctonline.mx/imagenes/MTFHPI3000/MTFHPI3000_400.jpg,impresoras_consumibles
MTFHPI2950,Multifuncional color OfficeJet 250 Mobile (CZ992A) Velocidad de impresión A4: Con CA: hasta 10 ppm; Con batería: Hasta 9,Multifuncional color OfficeJet 250 Mobile (CZ992A) Velocidad de impresión A4: Con CA: hasta 10 ppm; Con batería: Hasta 9 ppm; Negro (ISO): Con CA: hasta 10 ppm; Con batería: Hasta 9 ppm; Color (ISO): Con CA: hasta 7 ppm; Con batería: Hasta 6 ppm; Resolución de impresión Negro (óptima): Ofrece hasta 1.200 x 1.200 ppp (cuando imprime desde un ordenador); Color (óptima): Hasta 4800 x 1200 dpi color optimizados (cuando se imprime desde una computadora y 1200 dpi de entrada);Tecnología de impresión Inyección térmica de tinta HP; Tamaños de soportes de impresión admitidos A4; A5 ; A6; B5 (ISO); B5 (JIS); sobres (A2; C5; C6; DL); fotográfico (10 x 15 cm; L; 2L); Tarjeta postal japonesa; Ofuku Hagaki; Consumibles de reemplazo Cartucho de tinta original HP 62 negro; Cartucho de tinta original HP 62 tricolor; Cartucho de tinta original de alta capacidad HP 62XL negro; Cartucho de tinta original de alta capacidad HP 62XL tricolor,"IMPRESION, DIG. DE IMAGENES",MULTIFUNCIONAL,4442.98,5998.03,7497.54,https://static.ctonline.mx/imagenes/MTFHPI2950/MTFHPI2950_400.jpg,https://static.ctonline.mx/marcas/png/MULTIFUNCIONAL.png,https://ctonline.mx/buscar/productos?b=MTFHPI2950,4442.98,5998.03,5698.13,35%,assets/img/catalog/MTFHPI2950.jpg,https://static.ctonline.mx/imagenes/MTFHPI2950/MTFHPI2950_400.jpg,impresoras_consumibles
MTFHPI2920,"Impresora HP OfficeJet 9730 WF Todo-en-Uno de formato ancho (537P5C), Impresión, copia, escaneado, fax; Velocidad de imp","Impresora HP OfficeJet 9730 WF Todo-en-Uno de formato ancho (537P5C), Impresión, copia, escaneado, fax; Velocidad de impresión: Hasta 34 ppm Negro, 34 ppm Color, Dúplex, Tam. Max. Impresión: Tabloide; Calidad de impresión (óptima): Color: Hasta 4800 x 1200 dpi optimizados en papel fotográfico HP Advanced 1200 x 1200 dpi de entrada, Negro: Hasta 1.200 x 1.200 ppp de reproducción; Memoria estándar: 512 MB; Ciclo de Trabajo: 30,000 pags al mes, Volumen de páginas mensuales recomendado 250 a 1,500; Tamaño de Escaneo cama plana: Tabloide. Bandeja de entrada 250 hojas, Controladores HP PCL 3 GUI, HP PCL 3 mejorado, Impresión sin bordes, Pantalla táctil; AAD; Impresión automática a doble cara, Peso de soporte recomendado de 60 a 105 g/m², Modo silencioso; Capacidad de impresión móvil: Chrome OS, Aplicación HP Smart, Apple AirPrint™, Impresión Wi-Fi® Direct, Con certificación Mopria™; Conectividad, estándar: Ethernet; 1 USB 2.0 de alta velocidad (dispositivo); 1 USB 2.0 de alta velocidad (host); 1 Wi-Fi 802.11 a/b/g/n/ac (doble banda); Windows 11; Windows 10; macOS 11 Big Sur; macOS 12 Monterey; macOS 13 Ventura; Linux; Chrome OS. Cartuchos compatibles: 4S6X5PL, 4S6X6PL, 4S6X7PL, 4S6X8PL. Sustituto de Officejet Pro 7740 WF.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,6024.65,8133.28,10166.6,https://static.ctonline.mx/imagenes/MTFHPI2920/MTFHPI2920_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=MTFHPI2920,6024.65,8133.28,7726.62,35%,assets/img/catalog/MTFHPI2920.jpg,https://static.ctonline.mx/imagenes/MTFHPI2920/MTFHPI2920_400.jpg,impresoras_consumibles
IMPHPI2550,"Impresora HP LaserJet Pro M501dn (J8H61A), Velocidad de impresión en negro: Normal: Hasta 45 ppm;  Calidad de impresión ","Impresora HP LaserJet Pro M501dn (J8H61A), Velocidad de impresión en negro: Normal: Hasta 45 ppm;  Calidad de impresión en negro (óptima); 600 x 600 dpi, Hasta 4.800 x 600 dpi mejorada; Tecnología de resolución: HP FastRes 1200, HP ProRes 1200, 600 dpi; Ciclo de trabajo (mensual, A4): Hasta 100,000 páginas; Lenguajes de impresión: HP PCL 5, HP PCL 6, emulación de postscript nivel 3 HP, impresión de PDF directa (v 1.7), URF, PCLM, PWG; Capacidad de impresión móvil: HP ePrint, Apple AirPrint™, certificación Mopria: Conectividad, estándar: Puertos de dispositivo/host USB 2.0 de alta velocidad, Fast Ethernet 10Base-T/100Base-Tx, Gigabit Ethernet 1000Base-T; Memoria, estándar: 256 MB; Impresión a doble cara: Automático. Tóner compatible: HP CF287A, CF287X","IMPRESION, DIG. DE IMAGENES",IMPRESORA,8524.09,11507.53,14384.41,https://static.ctonline.mx/imagenes/IMPHPI2550/IMPHPI2550_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=IMPHPI2550,8524.09,11507.53,10932.15,35%,assets/img/catalog/IMPHPI2550.jpg,https://static.ctonline.mx/imagenes/IMPHPI2550/IMPHPI2550_400.jpg,impresoras_consumibles
MTFHPI2970,"Impresora HP LaserJet Pro MFP 4112dw (8X3F4A). Funciones/Compatible con tareas múltiples: Impresión, copia, escaneado, f","Impresora HP LaserJet Pro MFP 4112dw (8X3F4A). Funciones/Compatible con tareas múltiples: Impresión, copia, escaneado, fax. Velocidad de impresión , , Salida de la primera página A4: En tan solo 3,8 segundos Negro; Salida de la primera página Carta: As fast as 3.7 sec Negro; A4: Hasta 45 ppm Negro; Carta: Up to 47 ppm Negro; Velocidad de impresión (Horizontal, A5): Hasta 80 ppm Negro. Velocidad de escaneado Hasta 38 ppm/63 ipm (blanco y negro), hasta 26 ppm/38 ipm (color) A4; Up to 40 ppm/66 ipm (b&w), up to 28 ppm/40 ipm (color) Carta Dos caras: Hasta 63 ipm (blanco y negro), hasta 38 ipm (color) A4; Up to 66 ipm (b&w), up to 40 ipm (color) Carta. Resolución de copia Negro (texto y gráficos): Hasta 600 x 600 dpi. Color (texto y gráficos): Hasta 600 x 600 dpi Número máximo de copias Hasta 999 copias. Ciclo de trabajo (mensual) A4: Hasta 80.000 páginas; Carta: Up to 80,000 pages; Volumen de páginas mensuales recomendado : hasta 4,000 Cartuchos compatibles W1610A, W1610X, W1610XC.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,7447.25,10053.79,12567.24,https://static.ctonline.mx/imagenes/MTFHPI2970/MTFHPI2970_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=MTFHPI2970,7447.25,10053.79,9551.1,35%,assets/img/catalog/MTFHPI2970.jpg,https://static.ctonline.mx/imagenes/MTFHPI2970/MTFHPI2970_400.jpg,impresoras_consumibles
MTFHPI2980,"Impresora HP LaserJet Pro MFP 4112fdw (8X3F2A). Velocidad de impresión , , Salida de la primera página A4: En tan solo 3","Impresora HP LaserJet Pro MFP 4112fdw (8X3F2A). Velocidad de impresión , , Salida de la primera página A4: En tan solo 3,8 segundos Negro; Salida de la primera página Carta: As fast as 3.7 sec Negro; A4: Hasta 45 ppm Negro; Carta: Up to 47 ppm Negro; Velocidad de impresión (Horizontal, A5): Hasta 80 ppm Negro Impresión a doble cara A4: Hasta 40 ipm Negro; Carta: Up to 42 ipm Negro. Escaneado color Sí Velocidad de escaneado Hasta 38 ppm/63 ipm (blanco y negro), hasta 26 ppm/38 ipm (color) A4; Up to 40 ppm/66 ipm (b&w), up to 28 ppm/40 ipm (color) Carta Dos caras: Hasta 63 ipm (blanco y negro), hasta 38 ipm (color) A4; Up to 66 ipm (b&w), up to 40 ipm (color) Carta. Resolución de copia Negro (texto y gráficos): Hasta 600 x 600 dpi; ; Color (texto y gráficos): Hasta 600 x 600 dpi Número máximo de copias Hasta 999 copias. Ciclo de trabajo (mensual) A4: Hasta 80.000 páginas; Carta: Up to 80,000 pages; Volumen de páginas mensuales recomendado : hasta 4,000  Cartuchos compatibles W1610A, W1610X, W1610XC.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,8081.56,10910.11,13637.64,https://static.ctonline.mx/imagenes/MTFHPI2980/MTFHPI2980_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=MTFHPI2980,8081.56,10910.11,10364.6,35%,assets/img/catalog/MTFHPI2980.jpg,https://static.ctonline.mx/imagenes/MTFHPI2980/MTFHPI2980_400.jpg,impresoras_consumibles
MTFHPI1415,"Impresora HP LaserJet Pro MFP 4112fdw (8X3F2A). Velocidad de impresión , , Salida de la primera página A4: En tan solo 3","Impresora HP LaserJet Pro MFP 4112fdw (8X3F2A). Velocidad de impresión , , Salida de la primera página A4: En tan solo 3,8 segundos Negro; Salida de la primera página Carta: As fast as 3.7 sec Negro; A4: Hasta 45 ppm Negro; Carta: Up to 47 ppm Negro; Velocidad de impresión (Horizontal, A5): Hasta 80 ppm Negro Impresión a doble cara A4: Hasta 40 ipm Negro; Carta: Up to 42 ipm Negro. Escaneado color Sí Velocidad de escaneado Hasta 38 ppm/63 ipm (blanco y negro), hasta 26 ppm/38 ipm (color) A4; Up to 40 ppm/66 ipm (b&w), up to 28 ppm/40 ipm (color) Carta Dos caras: Hasta 63 ipm (blanco y negro), hasta 38 ipm (color) A4; Up to 66 ipm (b&w), up to 40 ipm (color) Carta. Resolución de copia Negro (texto y gráficos): Hasta 600 x 600 dpi; ; Color (texto y gráficos): Hasta 600 x 600 dpi Número máximo de copias Hasta 999 copias. Ciclo de trabajo (mensual) A4: Hasta 80.000 páginas; Carta: Up to 80,000 pages; Volumen de páginas mensuales recomendado : hasta 4,000  Cartuchos compatibles W1610A, W1610X, W1610XC.","IMPRESION, DIG. DE IMAGENES",IMPRESORA,8081.56,10910.11,13637.64,https://static.ctonline.mx/imagenes/MTFHPI1415/MTFHPI1415_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=MTFHPI1415,8081.56,10910.11,10364.6,35%,assets/img/catalog/MTFHPI1415.jpg,https://static.ctonline.mx/imagenes/MTFHPI1415/MTFHPI1415_400.jpg,impresoras_consumibles
SCAHPI570,"Escáner HP Scanjet Enterprise Flow 9000 s1 (8Q4W0A), Escanee hasta 80 ppm/160 ipm; Ciclo de trabajo recomendado Hasta 30","Escáner HP Scanjet Enterprise Flow 9000 s1 (8Q4W0A), Escanee hasta 80 ppm/160 ipm; Ciclo de trabajo recomendado Hasta 30 000 páginas al día. Soporte para materiales Hasta A3/larguero, espesor de hasta 420 g. AAD AAD de 100 A4/100 A3 hojas Software HP Scan Premium. Modos de entrada de digitalización: Dos modos de escaneado (a una cara/a doble cara) en el panel frontal para HP Scan en Win OS, HP Easy Scan/ICA en Mac OS y aplicaciones de terceros a través de TWAIN, ISIS y WIA. Tipos de soportes Hojas de papel cortado, papel impreso (láser y tinta), papel preperforado, cheques bancarios, tarjetas de presentación, formularios sin carbónico, soportes a los que se retiraron grapas, Carrier sheet comprado a HP.","IMPRESION, DIG. DE IMAGENES",ESCÁNER,43266.63,58409.96,73012.45,https://static.ctonline.mx/imagenes/SCAHPI570/SCAHPI570_400.jpg,https://static.ctonline.mx/marcas/png/ESCNER.png,https://ctonline.mx/buscar/productos?b=SCAHPI570,43266.64,58409.96,55489.46,35%,assets/img/catalog/SCAHPI570.jpg,https://static.ctonline.mx/imagenes/SCAHPI570/SCAHPI570_400.jpg,impresoras_consumibles
IMPEPS3780,Impresora Epson L1250 (C11CJ71301) Tecnología de impresión: Inyección de tinta Heat-FreeTM Micro Piezo de 4 colores (CMY,"Impresora Epson L1250 (C11CJ71301) Tecnología de impresión: Inyección de tinta Heat-FreeTM Micro Piezo de 4 colores (CMYK), Resolución máxima de impresión: Hasta 5760 x 1440 dpi. Velocidad de impresión máxima: Negro 33 ppm y color 15 ppm (borrador, A4/carta), Velocidad de impresión ISO: Negro 10 ppm y color 5 ppm (A4/carta). Interfaz y conectividad: USB de alta velocidad (compatible con USB 2.0), Wi-Fi3, Wi-Fi Direct3, Tamaño máximo de impresión: 215.9 mm x 1.200 mm, Tipos de papeles soportados: Papel normal, Papel especial Epson (Photo Glossy/Semi-gloss, Presentation Paper Matte, High Quality Ink Jet Paper y Sobres). Tamaños de papeles soportados: Estándar: A4, Carta, Oficio (21,59 cm x 35,56 cm), México-Oficio (21,59 cm x 34,04 cm), Oficio 9 (21,49 cm x 31,5 cm), Folio (21,59 cm x 33,02 cm), Ejecutivo, Media Carta, A6 Sobres: #10 (105 mm x 241 mm) - Definido por el usuario: 54 mm x 86 mm - 215.9 mm x 1.200 mm. Capacidad de carga: Alimentación trasera: hasta 100 hojas (A4/Carta).  Dimensiones (ancho x profundidad x altura):Abierto: 37.5 cm x 57.8 cm x 25.3 cm - Cerrado: 37.5 cm x 34.7 cm x 16.9 cm. Peso: 2.9 Kg. Consumibles EPSON. T544120-AL, T544220-AL, T544320-AL, T544420-AL, Garantía de 1 año en centro de servicio","IMPRESION, DIG. DE IMAGENES",IMPRESORA,2764.21,3731.69,4664.61,https://static.ctonline.mx/imagenes/IMPEPS3780/IMPEPS3780_400.jpg,https://static.ctonline.mx/marcas/png/IMPRESORA.png,https://ctonline.mx/buscar/productos?b=IMPEPS3780,2764.21,3731.69,3545.11,35%,assets/img/catalog/IMPEPS3780.jpg,https://static.ctonline.mx/imagenes/IMPEPS3780/IMPEPS3780_400.jpg,impresoras_consumibles
