sku,nombre,descripcion_completa,categoria_ct,categoria_clasificada,marca,base_cost_usd,costo_proveedor_mxn,precio_original,original,precio,precio_mxn,precio_mayoreo_10pzs,precio_piso_minimo_20,img,local_img
MEMKGN5070,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 DIMM 1Rx8 KVR32N22S8/8,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 DIMM 1Rx8 KVR32N22S8/8. Clave Oficial CT: MEMKGN5070. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,55.56,1083.33,1733.33,1733.33,1462.5,1462.5,1354.17,1300.0,https://static.ctonline.mx/imagenes/MEMKGN5070/MEMKGN5070_400.jpg,assets/img/catalog/MEMKGN5070.jpg
MEMKGN3470,Memoria Kingston 16GB 3200MHz DDR4 Non-ECC CL22 DIMM 1Rx8 KVR32N22S8/16,Memoria Kingston 16GB 3200MHz DDR4 Non-ECC CL22 DIMM 1Rx8 KVR32N22S8/16. Clave Oficial CT: MEMKGN3470. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,183.54,3579.12,5726.59,5726.59,4831.81,4831.81,4473.9,4294.94,https://static.ctonline.mx/imagenes/MEMKGN3470/MEMKGN3470_400.jpg,assets/img/catalog/MEMKGN3470.jpg
MEMKGN4090,Memoria Kingston 16GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 2RX8 KVR32S22D8/16,Memoria Kingston 16GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 2RX8 KVR32S22D8/16. Clave Oficial CT: MEMKGN4090. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,127.34,2483.04,3972.86,3972.86,3352.1,3352.1,3103.79,2979.64,https://static.ctonline.mx/imagenes/MEMKGN4090/MEMKGN4090_400.jpg,assets/img/catalog/MEMKGN4090.jpg
MEMKGN3290,Memoria Kingston 16GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 1RX8 KVR32S22S8/16,Memoria Kingston 16GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 1RX8 KVR32S22S8/16. Clave Oficial CT: MEMKGN3290. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,127.34,2483.04,3972.86,3972.86,3352.1,3352.1,3103.79,2979.64,https://static.ctonline.mx/imagenes/MEMKGN3290/MEMKGN3290_400.jpg,assets/img/catalog/MEMKGN3290.jpg
MEMKGN4990,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 1RX8 KVR32S22S8/8,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 1RX8 KVR32S22S8/8. Clave Oficial CT: MEMKGN4990. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,90.49,1764.64,2823.43,2823.43,2382.27,2382.27,2205.8,2117.57,https://static.ctonline.mx/imagenes/MEMKGN4990/MEMKGN4990_400.jpg,assets/img/catalog/MEMKGN4990.jpg
MEMKGN4850,Memoria Kingston 32GB 5600MTS DDR5 Non-ECC CL46 SODIMM 2RX8 KVR56S46BD8-32,Memoria Kingston 32GB 5600MTS DDR5 Non-ECC CL46 SODIMM 2RX8 KVR56S46BD8-32. Clave Oficial CT: MEMKGN4850. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,410.77,8009.95,12815.92,12815.92,10813.43,10813.43,10012.44,9611.94,https://static.ctonline.mx/imagenes/MEMKGN4850/MEMKGN4850_400.jpg,assets/img/catalog/MEMKGN4850.jpg
MEMKGN3080,Memoria KINGSTON 8GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/8,Memoria KINGSTON 8GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/8. Clave Oficial CT: MEMKGN3080. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,73.33,1430.0,2288.0,2288.0,1930.5,1930.5,1787.5,1716.0,https://static.ctonline.mx/imagenes/MEMKGN3080/MEMKGN3080_400.jpg,assets/img/catalog/MEMKGN3080.jpg
MEMKGN3150,Memoria KINGSTON 16GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/16,Memoria KINGSTON 16GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/16. Clave Oficial CT: MEMKGN3150. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,124.44,2426.67,3882.67,3882.67,3276.0,3276.0,3033.33,2912.0,https://static.ctonline.mx/imagenes/MEMKGN3150/MEMKGN3150_400.jpg,assets/img/catalog/MEMKGN3150.jpg
MEMKGN3700,Memoria KINGSTON 16GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IBK2/32 Kit of 2,Memoria KINGSTON 16GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IBK2/32 Kit of 2. Clave Oficial CT: MEMKGN3700. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,133.33,2600.0,4160.0,4160.0,3510.0,3510.0,3250.0,3120.0,https://static.ctonline.mx/imagenes/MEMKGN3700/MEMKGN3700_400.jpg,assets/img/catalog/MEMKGN3700.jpg
MEMKGN3280,Memoria KINGSTON 32GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/32,Memoria KINGSTON 32GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/32. Clave Oficial CT: MEMKGN3280. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,255.5,4982.25,7971.6,7971.6,6726.04,6726.04,6227.81,5978.7,https://static.ctonline.mx/imagenes/MEMKGN3280/MEMKGN3280_400.jpg,assets/img/catalog/MEMKGN3280.jpg
MEMKGN3630,Memoria Kingston 32GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 2RX8 KVR32S22D8/32,Memoria Kingston 32GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 2RX8 KVR32S22D8/32. Clave Oficial CT: MEMKGN3630. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,255.0,4972.5,7956.0,7956.0,6712.88,6712.88,6215.62,5967.0,https://static.ctonline.mx/imagenes/MEMKGN3630/MEMKGN3630_400.jpg,assets/img/catalog/MEMKGN3630.jpg
MEMKGN4960,Memoria KINGSTON 8GB 4800MT/s DDR5 CL38 SODIMM FURY Impact KF548S38IB-8,Memoria KINGSTON 8GB 4800MT/s DDR5 CL38 SODIMM FURY Impact KF548S38IB-8. Clave Oficial CT: MEMKGN4960. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,113.76,2218.23,3549.17,3549.17,2994.61,2994.61,2772.79,2661.88,https://static.ctonline.mx/imagenes/MEMKGN4960/MEMKGN4960_400.jpg,assets/img/catalog/MEMKGN4960.jpg
MEMKGN5280,Memoria Kingston 8GB 5600MTS DDR5 Non-ECC CL46 SODIMM 1RX16 KVR56S46BS6-8,Memoria Kingston 8GB 5600MTS DDR5 Non-ECC CL46 SODIMM 1RX16 KVR56S46BS6-8. Clave Oficial CT: MEMKGN5280. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,114.38,2230.37,3568.59,3568.59,3010.99,3010.99,2787.96,2676.44,https://static.ctonline.mx/imagenes/MEMKGN5280/MEMKGN5280_400.jpg,assets/img/catalog/MEMKGN5280.jpg
MEMKGN3680,Memoria KINGSTON 16GB 4800MT/s DDR5 CL38 SODIMM FURY Impact KF548S38IB-16,Memoria KINGSTON 16GB 4800MT/s DDR5 CL38 SODIMM FURY Impact KF548S38IB-16. Clave Oficial CT: MEMKGN3680. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,181.28,3534.92,5655.87,5655.87,4772.14,4772.14,4418.65,4241.9,https://static.ctonline.mx/imagenes/MEMKGN3680/MEMKGN3680_400.jpg,assets/img/catalog/MEMKGN3680.jpg
MEMKGN4160,Memoria Kingston Propietaria 32GB DDR4 3200MT/s ECC Registered DIMM CL22 2RX8 1.2V 288-pin 16Gbit KTL-TS432E/32G,Memoria Kingston Propietaria 32GB DDR4 3200MT/s ECC Registered DIMM CL22 2RX8 1.2V 288-pin 16Gbit KTL-TS432E/32G. Clave Oficial CT: MEMKGN4160. Marca: CT.,COMPONENTES DE ENSAMBLE,memorias_ram,CT,562.39,10966.6,17546.57,17546.57,14804.92,14804.92,13708.26,13159.93,https://static.ctonline.mx/imagenes/MEMKGN4160/MEMKGN4160_400.jpg,assets/img/catalog/MEMKGN4160.jpg
