sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,garantia,disponibilidad_gdl
GABBLR500,GABBLR500,"Fuente de Poder 650W 80 Plus Bronce BALAM RUSH GR BURST GR650B LEGEND SERIES. ATX, No Modular, ","Fuente de Poder 650W 80 Plus Bronce BALAM RUSH GR BURST GR650B LEGEND SERIES. ATX, No Modular, Ventilador de 120mm, Bajo nivel de Ruido, Conectores: 1 x ATX (24 PIN) 1 x CPU P8+P8(4+4Pin) 2 x PCI-E (6+2 PIN) 4 x SATA, 2 x MOLEX, 1 x FLOPPY, Botón de encendido,  5 AÑOS DE GARANTÍA Color Negro  BR-937689",650W,m,790.4941176470588,790.49,40.54,1185.74,1185.74,1580.98,1106.69,948.59,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR500.jpg,https://static.ctonline.mx/imagenes/GABBLR500/GABBLR500_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR490,GABBLR490,"Fuente de Poder 750W 80 Plus Bronce BALAM RUSH GR BURST GR750B LEGEND SERIES. ATX, No Modular, ","Fuente de Poder 750W 80 Plus Bronce BALAM RUSH GR BURST GR750B LEGEND SERIES. ATX, No Modular, Ventilador de 120mm, Bajo nivel de Ruido, Conectores: 1 x ATX (24 PIN) 1 x CPU P8+P8(4+4Pin) 2 x PCI-E (6+2 PIN) 4 x SATA, 2 x MOLEX, 1 x FLOPPY, Botón de encendido,  5 AÑOS DE GARANTÍA Color Negro  BR-937672",750W,m,894.9882352941177,894.99,45.9,1342.49,1342.49,1789.98,1252.99,1073.99,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR490.jpg,https://static.ctonline.mx/imagenes/GABBLR490/GABBLR490_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR480,GABBLR480,"Fuente de Poder 750W 80 Plus Gold BALAM RUSH GR BURST GR750G LEGEND SERIES. ATX, Full Modular, ","Fuente de Poder 750W 80 Plus Gold BALAM RUSH GR BURST GR750G LEGEND SERIES. ATX, Full Modular, Ventilador de 120mm, Bajo nivel de Ruido, Conectores: 1 x ATX (24 PIN) 2 x ATX12V (4+4 PIN) 4 x PCI-E (6+2 PIN) 6 x SATA, 3 x MOLEX, 1 x FLOPPY, 1x 12VHPWR, Botón de encendido,  5 AÑOS DE GARANTÍA Color Negro  BR-937665",750W,m,1156.2470588235294,1156.25,59.29,1734.38,1734.38,2312.5,1618.75,1387.5,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR480.jpg,https://static.ctonline.mx/imagenes/GABBLR480/GABBLR480_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR470,GABBLR470,"Fuente de Poder 850W 80 Plus Gold BALAM RUSH GR BURST GR850G LEGEND SERIES. ATX, Full Modular, ","Fuente de Poder 850W 80 Plus Gold BALAM RUSH GR BURST GR850G LEGEND SERIES. ATX, Full Modular, Ventilador de 120mm, Bajo nivel de Ruido, Conectores: 1 x ATX (24 PIN) 2 x ATX12V (4+4 PIN) 4 x PCI-E (6+2 PIN) 6 x SATA, 3 x MOLEX, 1 x FLOPPY, 1x 12VHPWR, Botón de encendido,  5 AÑOS DE GARANTÍA, Color Negro.  BR-937658",850W,m,1305.5411764705884,1305.54,66.95,1958.31,1958.31,2611.08,1827.76,1566.65,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR470.jpg,https://static.ctonline.mx/imagenes/GABBLR470/GABBLR470_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR800,GABBLR800,Fuente de Poder 1000W 80 Plus Gold MAGNETAR 1000ZR BALAM RUSH  LEGEND SERIES. Factor de Forma A,"Fuente de Poder 1000W 80 Plus Gold MAGNETAR 1000ZR BALAM RUSH  LEGEND SERIES. Factor de Forma ATX 3.0, Full Modular, Ventilador de 120mm, Bajo nivel de Ruido,  Conectores: 1 x ATX (24 PIN) 2 x ATX12V (4+4 PIN) 4 x PCI-E (6+2 PIN) 6 x SATA, 3 x MOLEX, 1 x FLOPPY, 1x 12VHPWR, Botón de encendido, Certificación 80 Plus Gold, 5 AÑOS DE GARANTÍA, Color Negro.  BR-940306",1000W,m,1865.379294117647,1865.38,95.66,2798.07,2798.07,3730.76,2611.53,2238.46,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR800.jpg,https://static.ctonline.mx/imagenes/GABBLR800/GABBLR800_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR810,GABBLR810,Fuente de Poder 1000W 80 Plus Gold MAGNETAR 1000ZR BALAM RUSH  LEGEND SERIES. Factor de Forma A,"Fuente de Poder 1000W 80 Plus Gold MAGNETAR 1000ZR BALAM RUSH  LEGEND SERIES. Factor de Forma ATX 3.0, Full Modular, Ventilador de 120mm, Bajo nivel de Ruido,  Conectores: 1 x ATX (24 PIN) 2 x ATX12V (4+4 PIN) 4 x PCI-E (6+2 PIN) 6 x SATA, 3 x MOLEX, 1 x FLOPPY, 1x 12VHPWR, Botón de encendido, Certificación 80 Plus Gold, 5 AÑOS DE GARANTÍA, Color Blanco.  BR-940313",1000W,m,1865.379294117647,1865.38,95.66,2798.07,2798.07,3730.76,2611.53,2238.46,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR810.jpg,https://static.ctonline.mx/imagenes/GABBLR810/GABBLR810_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR820,GABBLR820,"Fuente de Poder 850W 80 Plus Gold GR BURST GR850G BALAM RUSH  LEGEND SERIES. ATX, Full Modular,","Fuente de Poder 850W 80 Plus Gold GR BURST GR850G BALAM RUSH  LEGEND SERIES. ATX, Full Modular, Ventilador de 120mm, Bajo nivel de Ruido,  Conectores: 1 x ATX (24 PIN) 2 x ATX12V (4+4 PIN) 4 x PCI-E (6+2 PIN) 6 x SATA, 3 x MOLEX, 1 x FLOPPY, 1x 12VHPWR, Botón de encendido, Certificación 80 Plus Platino, 5 AÑOS DE GARANTÍA, Color Blanco.  BR-940320",850W,m,1305.5415294117647,1305.54,66.95,1958.31,1958.31,2611.08,1827.76,1566.65,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR820.jpg,https://static.ctonline.mx/imagenes/GABBLR820/GABBLR820_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR830,GABBLR830,"Fuente de Poder 750W 80 Plus Gold GR BURST GR750G BALAM RUSH  LEGEND SERIES. ATX, Full Modular,","Fuente de Poder 750W 80 Plus Gold GR BURST GR750G BALAM RUSH  LEGEND SERIES. ATX, Full Modular, Ventilador de 120mm, Bajo nivel de Ruido,  Conectores: 1 x ATX (24 PIN) 2 x ATX12V (4+4 PIN) 4 x PCI-E (6+2 PIN) 6 x SATA, 3 x MOLEX, 1 x FLOPPY, 1x 12VHPWR, Botón de encendido, Certificación 80 Plus Platino, 5 AÑOS DE GARANTÍA, Color Blanco.  BR-940337",750W,m,1156.2515294117647,1156.25,59.29,1734.38,1734.38,2312.5,1618.75,1387.5,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR830.jpg,https://static.ctonline.mx/imagenes/GABBLR830/GABBLR830_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR570,GABBLR570,"Fuente de Poder 1050W 80 Plus Platino BALAM RUSH  MAGNETAR 1050MR LEGEND SERIES. ATX, Full Modu","Fuente de Poder 1050W 80 Plus Platino BALAM RUSH  MAGNETAR 1050MR LEGEND SERIES. ATX, Full Modular, Ventilador de 120mm, Bajo nivel de Ruido,  Conectores: 1 x ATX (24 PIN) 2 x ATX12V (4+4 PIN) 4 x PCI-E (6+2 PIN) 6 x SATA, 3 x MOLEX, 1 x FLOPPY, 1x 12VHPWR, Botón de encendido, Certificación 80 Plus Platino, 5 AÑOS DE GARANTÍA, Color Negro.  BR-937634",1050W,m,1977.3468235294117,1977.35,101.4,2966.02,2966.02,3954.7,2768.29,2372.82,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR570.jpg,https://static.ctonline.mx/imagenes/GABBLR570/GABBLR570_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
GABBLR580,GABBLR580,"Fuente de Poder 1050W 80 Plus Platino BALAM RUSH  MAGNETAR 1050MR LEGEND SERIES. ATX, Full Modu","Fuente de Poder 1050W 80 Plus Platino BALAM RUSH  MAGNETAR 1050MR LEGEND SERIES. ATX, Full Modular, Ventilador de 120mm, Bajo nivel de Ruido,  Conectores: 1 x ATX (24 PIN) 2 x ATX12V (4+4 PIN) 4 x PCI-E (6+2 PIN) 6 x SATA, 3 x MOLEX, 1 x FLOPPY, 1x 12VHPWR, Botón de encendido, Certificación 80 Plus Platino, 5 AÑOS DE GARANTÍA, Color Blanco.  BR-937641",1050W,m,1977.3468235294117,1977.35,101.4,2966.02,2966.02,3954.7,2768.29,2372.82,fuentes_energia,./assets/img/catalog/fuentes_energia/GABBLR580.jpg,https://static.ctonline.mx/imagenes/GABBLR580/GABBLR580_400.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
