sku,clave,nombre,descripcion_completa,marca,moneda_origen,costo_origen,costo_base_mxn,costo_base_usd,precio,precio_mxn,precio_original,precio_mayoreo_10pzs,precio_piso_minimo_20,categoria_clasificada,img,cdn_url,placeholder,garantia,disponibilidad_gdl
TARTPL230,TARTPL230,"Tarjeta de Red PCIe Gigabit (TG-3468) 10/100/1000 Mbps. Win 98SE/Me/NT/2000/XP/Vista/7, Linux/N","Tarjeta de Red PCIe Gigabit (TG-3468) 10/100/1000 Mbps. Win 98SE/Me/NT/2000/XP/Vista/7, Linux/Novell Netware",CT,d,7.954545454545454,155.11,7.95,232.67,232.67,310.22,217.15,186.13,conectividad_redes,./assets/img/catalog/conectividad_redes/TARTPL230.jpg,https://static.ctonline.mx/imagenes/TARTPL230/TARTPL230_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
TARTPL600,TARTPL600,"Tarjeta Red Inalambrica AX3000 Dual Band Wi-Fi 6 Bluetooth 5.0 PCI Express (ARCHER TX50E), velo","Tarjeta Red Inalambrica AX3000 Dual Band Wi-Fi 6 Bluetooth 5.0 PCI Express (ARCHER TX50E), velocidad de hasta 2402 Mbps (5 GHz) + 574 Mbps (2,4 GHz), Dos antenas de doble banda de alta ganancia, Intel Wi-Fi 6 Chipset,Estándares Inalámbricos IEEE 802.11ax/ac/n/a 5 GHz, IEEE 802.11ax/n/g/b 2.4 GHz, Bluetooth 5.0/4.2/4.0, Seguridad Inalámbrica 64/128 bit WEP, WPA/WAP2/WPA3, WPA-PSK/WPA2-PSK, 802.1x, Requisitos del Sistema Solo Windows 10 (64 bits), admite los perfiles BTnativos implementados en Windows 10.",AX3000,d,51.13636363636363,997.16,51.14,1495.74,1495.74,1994.32,1396.02,1196.59,conectividad_redes,./assets/img/catalog/conectividad_redes/TARTPL600.jpg,https://static.ctonline.mx/imagenes/TARTPL600/TARTPL600_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
ROUTPL180,ROUTPL180,"Router Balanceador de Carga Multi-Wan, (TL-R470T+) (3) WAN/LAN 10/100Mbps, (1) WAN 10/100Mbps y","Router Balanceador de Carga Multi-Wan, (TL-R470T+) (3) WAN/LAN 10/100Mbps, (1) WAN 10/100Mbps y (1) LAN 10/100Mbps, Balanceo de carga, tiene las funciones básicas de DHCP Server, DHCP Client, MAC Address Modify/Clone, VPN Pass-through, Static Routing, Dynamic DNS. Compatible con los estándares y protocolos IEEE 802.3, 802.3u, 802.3x, TCP/IP, DHCP, ICMP, NAT, PPPoE, SNTP, HTTP, DNS. Microsoft® Windows® 98SE, NT, 2000, XP, Vista™ or Windows 7, MAC® OS, NetWare®, UNIX® or Linux.",CT,d,31.25,609.38,31.25,914.07,914.07,1218.76,853.13,731.26,conectividad_redes,./assets/img/catalog/conectividad_redes/ROUTPL180.jpg,https://static.ctonline.mx/imagenes/ROUTPL180/ROUTPL180_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
ROUTPL120,ROUTPL120,"Router Balanceador de Carga Multi-Wan, (TL-R480T+) (3) WAN/LAN 10/100Mbps, (1) WAN 10/100Mbps, ","Router Balanceador de Carga Multi-Wan, (TL-R480T+) (3) WAN/LAN 10/100Mbps, (1) WAN 10/100Mbps, (1) LAN 10/100Mbps y (1) consola RJ45. Balanceo de carga, selecciona automáticamente la mejor línea de acuerdo a la carga, soporta Port-based VLAN/DDNS/UPnP/VPN Pass-Through. Compatible con los estándares y protocolos IEEE 802.3, 802.3u, 802.3x, TCP / IP, DHCP, ICMP, NAT, PPPoE, SNTP, HTTP, DNS. Microsoft® Windows® 98SE, NT, 2000, XP, Vista™ or Windows 7, MAC® OS, NetWare®, UNIX® or Linux.",CT,d,41.25,804.38,41.25,1206.57,1206.57,1608.76,1126.13,965.26,conectividad_redes,./assets/img/catalog/conectividad_redes/ROUTPL120.jpg,https://static.ctonline.mx/imagenes/ROUTPL120/ROUTPL120_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
ROUTPL1320,ROUTPL1320,"Wi-Fi Gigabit Omada AC1200 (ER605W) 1 puerto WAN Gigabit , 2 puertos WAN/LAN Gigabit ,2 puertos","Wi-Fi Gigabit Omada AC1200 (ER605W) 1 puerto WAN Gigabit , 2 puertos WAN/LAN Gigabit ,2 puertos LAN Gigabit , ER605W ofrece hasta 300 Mbps en la banda de 2,4 GHz para uso diario y hasta 867 Mbps en la banda de 5 GHz para streaming HD y conferencias, ideal para comercios minoristas, pequeñas tiendas, pequeñas cadenas de tiendas, sucursales y más.",AC1200,d,60.22727272727273,1174.43,60.23,1761.64,1761.64,2348.86,1644.2,1409.32,conectividad_redes,./assets/img/catalog/conectividad_redes/ROUTPL1320.jpg,https://static.ctonline.mx/imagenes/ROUTPL1320/ROUTPL1320_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
ROUTPL970,ROUTPL970,"Router VPN Gigabit-SDN Multi-Wan, (ER605) (1) WAN 10/100/1000Mbps, (3) LAN/WAN 10/100/100 (1) L","Router VPN Gigabit-SDN Multi-Wan, (ER605) (1) WAN 10/100/1000Mbps, (3) LAN/WAN 10/100/100 (1) LAN 10/100/1000Mbps, integrado en Omada SDN, administración centralizada, VPN de alta seguridad: admite hasta 20 conexiones IPsec LAN a LAN, 16 OpenVPN *, 16 L2TP y 16 conexiones VPN PPTP.",VPN,d,46.59090909090909,908.52,46.59,1362.78,1362.78,1817.04,1271.93,1090.22,conectividad_redes,./assets/img/catalog/conectividad_redes/ROUTPL970.jpg,https://static.ctonline.mx/imagenes/ROUTPL970/ROUTPL970_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
ROUTPL980,ROUTPL980,"Router VPN SafeStream Gigabit Multi-WAN (ER7206) (1) WAN SFP 10/100/1000Mbps ,(1) RJ45 WAN 10/1","Router VPN SafeStream Gigabit Multi-WAN (ER7206) (1) WAN SFP 10/100/1000Mbps ,(1) RJ45 WAN 10/100/1000Mbps,(2) Intercambiables RJ45 WAN /LAN PORTS 10/100/1000 .VPN altamente segura: admite hasta 100 × conexiones IPsec LAN a LAN, 50 × OpenVPN *, 50 × L2TP y 50 × conexiones VPN PPT, políticas avanzadas de firewall, defensa DoS, filtrado de IP / MAC / URL y más funciones de seguridad protegen su red y sus datos. Acceso a la nube y aplicación Omada para una mayor comodidad y una gestión sencilla.",VPN,d,80.68181818181819,1573.3,80.68,2359.95,2359.95,3146.6,2202.62,1887.96,conectividad_redes,./assets/img/catalog/conectividad_redes/ROUTPL980.jpg,https://static.ctonline.mx/imagenes/ROUTPL980/ROUTPL980_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
ROUTPL1210,ROUTPL1210,"Router VPN Gigabit Omada AX3000 (ER706W) WiFi 6 con 2402 Mbps en 5 GHz y 574 Mbps en 2,4 GHz,1 ","Router VPN Gigabit Omada AX3000 (ER706W) WiFi 6 con 2402 Mbps en 5 GHz y 574 Mbps en 2,4 GHz,1 ranura SFP Gigabit y 5 puertos RJ45 Gigabit, 1 puerto USB 3.0 (compatible con almacenamiento USB y copia de seguridad LTE con adaptador LTE)*, Malla con puntos de acceso Omada para ampliar el WiFi sin cableado ni conmutador adicional, El equilibrio de carga en hasta 5 puertos WAN aumenta la tasa de utilización de banda ancha multilínea, SSL/IPSec/GRE†/WireGuard/PPTP/L2TP VPN y OpenVPN△ de alta seguridad",VPN,d,125.0,2437.5,125.0,3656.25,3656.25,4875.0,3412.5,2925.0,conectividad_redes,./assets/img/catalog/conectividad_redes/ROUTPL1210.jpg,https://static.ctonline.mx/imagenes/ROUTPL1210/ROUTPL1210_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
ROUTPL1070,ROUTPL1070,"Router Omada VPN 10G (ER8411), 2 puertos 10GE SFP + Puertos (1 WAN, 1 WAN/LAN),1 puerto WAN/LAN","Router Omada VPN 10G (ER8411), 2 puertos 10GE SFP + Puertos (1 WAN, 1 WAN/LAN),1 puerto WAN/LAN SFP de 1 GE,8 puertos WAN/LAN 1GE RJ45,1 puerto de consola RJ45,2 puertos USB (conexión de módem 4G/3G como respaldo WAN), Flash 4MB SPI NOR + 256 MB NAND,DRAM 4 GB DDR4,Sesiones Concurrentes 2,300,000,Requisitos del sistema Microsoft Windows 98SE, NT, 2000, XP, Vista™ o Windows 7/8/8.1/10/11, MAC OS, NetWare, UNIX o Linux.",VPN,d,487.5,9506.25,487.5,14259.38,14259.38,19012.5,13308.75,11407.5,conectividad_redes,./assets/img/catalog/conectividad_redes/ROUTPL1070.jpg,https://static.ctonline.mx/imagenes/ROUTPL1070/ROUTPL1070_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
ROUTPL1160,ROUTPL1160,"Router VPN multigigabit Omada  (ER7412-M2) CPU de cuatro núcleos a 2,0 GHz, 2 puertos WAN/LAN R","Router VPN multigigabit Omada  (ER7412-M2) CPU de cuatro núcleos a 2,0 GHz, 2 puertos WAN/LAN RJ45 de 2,5G ,1× 2.5G RJ45 WAN/LAN, 1× 2.5G RJ45 WAN/LAN, 2× Gigabit SFP WAN/LAN , 8× Gigabit RJ45 WAN/LAN, 1 x RJ45  de consola, 1 USB 3.0 (admite dongle USB LTE y almacenamiento USB). Gestión centralizada de la nube a través de la web o la aplicación Omada*",VPN,d,180.6818181818182,3523.3,180.68,5284.95,5284.95,7046.6,4932.62,4227.96,conectividad_redes,./assets/img/catalog/conectividad_redes/ROUTPL1160.jpg,https://static.ctonline.mx/imagenes/ROUTPL1160/ROUTPL1160_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1350,SWTTPL1350,Conmutador PoE+ de escritorio Gigabit  de 5 puertos con 1 puerto de entrada PoE++ y 4 puertos d,"Conmutador PoE+ de escritorio Gigabit  de 5 puertos con 1 puerto de entrada PoE++ y 4 puertos de salida PoE+ (TL-SG1005P-PD) 5 puertos RJ45 de 10 Mbps/100 Mbps/1 Gbps,1 puerto de entrada PoE RJ45 de 10/100/1000 Mbps (compatible con 802.3af/at/bt Tipo 3/bt Tipo 4),4 puertos de salida PoE RJ45 de 10/100/1000 Mbps (compatible con 802.3af/at).Carcasa de metal duradera y el diseño de montaje en escritorio o pared son adecuados para diferentes entornos, diseño sin ventilador líder en la industria garantiza un funcionamiento silencioso, ideal para cualquier hogar o negocio, no requiere configuración ni instalación.",CT,d,37.159090909090914,724.6,37.16,1086.9,1086.9,1449.2,1014.44,869.52,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1350.jpg,https://static.ctonline.mx/imagenes/SWTTPL1350/SWTTPL1350_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1000,SWTTPL1000,"Switch Gigabit Smart 8 puertos (TL-SG2008) de (8) puertos 10/100/1000 Mbps, integrado en Omada ","Switch Gigabit Smart 8 puertos (TL-SG2008) de (8) puertos 10/100/1000 Mbps, integrado en Omada SDN: administración centralizada en la nube y monitoreo inteligente, gestión centralizada, Administración versátil: los modos administrados WEB / CLI, SNMP y RMON brindan abundantes funciones de administración.",CT,d,81.81818181818181,1595.45,81.82,2393.18,2393.18,3190.9,2233.63,1914.54,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1000.jpg,https://static.ctonline.mx/imagenes/SWTTPL1000/SWTTPL1000_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL270,SWTTPL270,"Switch JetStream SDN administrable (TL-SG3210) de (8) puertos 10/100/1000 Mbps RJ45 , (2) Gigab","Switch JetStream SDN administrable (TL-SG3210) de (8) puertos 10/100/1000 Mbps RJ45 , (2) Gigabit SFP slots ,(1) puerto RJ45 de consola, (1) puerto  Micro -USB de consola, Negociación automática / Auto MDI / MDIX, Gestión centralizada: acceso a la nube y la aplicación Omada para una máxima comodidad y una gestión sencilla.  Montaje en rack / Escritorio.",SDN,d,87.5,1706.25,87.5,2559.38,2559.38,3412.5,2388.75,2047.5,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL270.jpg,https://static.ctonline.mx/imagenes/SWTTPL270/SWTTPL270_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1280,SWTTPL1280,"Switch Omada Smart (SG2005P-PD) 5 puertos Gigabit, 1 PoE++ In y 4 PoE+ Out para exterior. Dista","Switch Omada Smart (SG2005P-PD) 5 puertos Gigabit, 1 PoE++ In y 4 PoE+ Out para exterior. Distancia PoE de hasta 200m. , multimodo (Router,AP,RE, WISP) compatible con el estándar 802.11 b/g/n, Accede a funcionalidades avanzadas como la gestión centralizada desde la nube, monitorización Avanzada, gestión multisitio y funciones como la lista de control de acceso (ACL), QoS y VLAN. Estándares y Protocolos EEE 802.3i, IEEE 802.3u, IEEE 802.3ab, IEEE 802.3ad, IEEE 802.3af, IEEE 802.3at, IEEE 802.3bt,IEEE 802.3x, IEEE 802.1d, IEEE 802.1s, IEEE 802.1w, IEEE 802.1q, IEEE 802.1p, IEEE 802.1x.",(SG2005P-PD),d,101.25,1974.38,101.25,2961.57,2961.57,3948.76,2764.13,2369.26,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1280.jpg,https://static.ctonline.mx/imagenes/SWTTPL1280/SWTTPL1280_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1200,SWTTPL1200,"Switch Easy Smart Gigabit (TL-SG1210MPE) 9 puertos (RJ45) 10/100/1000, 1 puerto 1000 Mbps Combo","Switch Easy Smart Gigabit (TL-SG1210MPE) 9 puertos (RJ45) 10/100/1000, 1 puerto 1000 Mbps Combo SFP/ RJ45 , Negociación automática/AUTO MDI/MDIX, Puertos PoE: Puerto 1- Puerto 8, sin ventilador, Equipado con ocho puertos 802.3af/at PoE+ con hasta 30 W para cada puerto, el conmutador puede transferir datos y energía a través de un solo cable",CT,d,96.5909090909091,1883.52,96.59,2825.28,2825.28,3767.04,2636.93,2260.22,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1200.jpg,https://static.ctonline.mx/imagenes/SWTTPL1200/SWTTPL1200_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL910,SWTTPL910,Switch Easy Smart de 18 puertos Gigabit con 16 puertos PoE+(TL-SG1218MPE) de (16) puertos 10/10,"Switch Easy Smart de 18 puertos Gigabit con 16 puertos PoE+(TL-SG1218MPE) de (16) puertos 10/100/100 POE + (2) puertos combinados SFP, Auto Negotiation/Auto MDI/MDIX), La potencia PoE es de hasta 250 W, lo que lo hace ideal para sistemas de vigilancia de pequeñas y medianas empresas, Port Priority puede garantizar la calidad de aplicaciones sensibles como un monitor de video, montaje en Rack .",CT,d,153.4090909090909,2991.48,153.41,4487.22,4487.22,5982.96,4188.07,3589.78,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL910.jpg,https://static.ctonline.mx/imagenes/SWTTPL910/SWTTPL910_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1330,SWTTPL1330,Switch Omada Smart de 10 puertos(SG2210XMP-M2) 8× puertos PoE+ a 2.5Gbps compatibles con 802.3a,"Switch Omada Smart de 10 puertos(SG2210XMP-M2) 8× puertos PoE+ a 2.5Gbps compatibles con 802.3at/af , 2× puertos SFP+ a 10 Gbps,SG2210XMP-M2 es un switch multi-gigabit 2.5G con ocho puertos PoE+ 2.5G y dos puertos uplink 10G, ideal para conectar puntos de acceso Wi-Fi 7/6 multi-gigabit. Budget PoE de hasta 160W",CT,d,257.5,5021.25,257.5,7531.88,7531.88,10042.5,7029.75,6025.5,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1330.jpg,https://static.ctonline.mx/imagenes/SWTTPL1330/SWTTPL1330_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL880,SWTTPL880,"Switch PoE + JetStream SDN administrable (TL-SG3428MP) (28)puertos RJ45 10/100/1000 Mbps, 24 pu","Switch PoE + JetStream SDN administrable (TL-SG3428MP) (28)puertos RJ45 10/100/1000 Mbps, 24 puertos Gigabit PoE + y 4 ranuras SFP, un puerto de consola RJ45, un puerto de consola Micro-Usb, integrado a Omada SDN, Gestión  Centralizada, enrutamiento estático , enlace de puerto IP-MAC, ACL, seguridad de puerto, defensa DoS, control de tormentas, indagación DHCP, 802.1X, autenticación Radius y más, montable en Rack",CT,d,298.29545454545456,5816.76,298.3,8725.14,8725.14,11633.52,8143.46,6980.11,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL880.jpg,https://static.ctonline.mx/imagenes/SWTTPL880/SWTTPL880_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1010,SWTTPL1010,"Switch L2 administrable Gigabit (TL-SG3452), de (48) puertos y 4puertos SFP slots, (1) puerto d","Switch L2 administrable Gigabit (TL-SG3452), de (48) puertos y 4puertos SFP slots, (1) puerto de consola RJ45, (1) puerto de consola Micro USB. Integrado en OMADA SDN, administración centralizada, enrutamiento estático, Administración independiente: Web, CLI (puerto de consola, Telnet, SSH), SNMP, RMON . Montable en Rack.",CT,d,375.0,7312.5,375.0,10968.75,10968.75,14625.0,10237.5,8775.0,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1010.jpg,https://static.ctonline.mx/imagenes/SWTTPL1010/SWTTPL1010_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1070,SWTTPL1070,"Switch administrado JetStream de 48 puertos Gigabit L2+ (SG3452X), 48 puertos RJ45 de 10/100/10","Switch administrado JetStream de 48 puertos Gigabit L2+ (SG3452X), 48 puertos RJ45 de 10/100/1000 Mbps, 4 × ranuras 10G SFP+, 1 puerto de consola RJ45, 1 puerto de consola Micro-USB, sin ventilador, montaje en Rack",CT,d,450.0,8775.0,450.0,13162.5,13162.5,17550.0,12285.0,10530.0,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1070.jpg,https://static.ctonline.mx/imagenes/SWTTPL1070/SWTTPL1070_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1210,SWTTPL1210,"Switch Gestionable de 24 puertos, PoE++ y 2.5G (SG3428XPP-M2) 24× puertos RJ45 a 2,5 Gbps, 4× R","Switch Gestionable de 24 puertos, PoE++ y 2.5G (SG3428XPP-M2) 24× puertos RJ45 a 2,5 Gbps, 4× Ranuras SFP+ 10G,1× Puerto de consola RJ45, 1× Puerto de consola Micro-USB.  integración total Omada. Accede a funcionalidades avanzadas como Provisionamiento Zero Touch (ZTP), Gestión Centralizada desde la Nube y Monitorización Avanzada, Con soporte de priorización de dispositivos QoS L2/L3/L4 e IGMP snooping, Cantidad de Ventiladores 3, Montaje en Rack, Requisitos del sistema: Microsoft® Windows® 98SE, NT, 2000, XP, Vista™ o Windows 7/8/10/11, MAC® OS, NetWare®, UNIX® o Linux.",CT,d,625.0,12187.5,625.0,18281.25,18281.25,24375.0,17062.5,14625.0,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1210.jpg,https://static.ctonline.mx/imagenes/SWTTPL1210/SWTTPL1210_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1310,SWTTPL1310,"Switch OMADA Administrable L3 (SG6428X)  (24) puertos RJ45 PoE+ 10/100/1000, 4 puertos 10G SFP+","Switch OMADA Administrable L3 (SG6428X)  (24) puertos RJ45 PoE+ 10/100/1000, 4 puertos 10G SFP+slots, 2× USB 2.0 ,1 × puerto de consola RJ45, 1 × puerto de consola USB tipo C, 1× puerto de gestión RJ45 . Funciones L3: RIP, OSPF, ECMP, VRRP, PIM-DM, PIM-SM y servidor/relé  centralizada de la nube a través del controlador Omada SDN. Gestión independiente a través de web, CLI, SNMP y RMON.  montable en Rack.",OMADA,d,750.0,14625.0,750.0,21937.5,21937.5,29250.0,20475.0,17550.0,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1310.jpg,https://static.ctonline.mx/imagenes/SWTTPL1310/SWTTPL1310_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1320,SWTTPL1320,"Switch OMADA Administrable L3 (SG6654X)  (48) puertos RJ45 PoE+ 10/100/1000, 6 ranuras 10G SFP+","Switch OMADA Administrable L3 (SG6654X)  (48) puertos RJ45 PoE+ 10/100/1000, 6 ranuras 10G SFP+slots, 2× USB 2.0 ,1 × puerto de consola RJ45, 1 × puerto de consola USB tipo C, 1× puerto de gestión RJ45 . Funciones L3: RIP, OSPF, ECMP, VRRP, PIM-DM, PIM-SM y servidor/relé  centralizada de la nube a través del controlador Omada SDN. Gestión independiente a través de web, CLI, SNMP y RMON.  montable en Rack.",OMADA,d,946.5909090909091,18458.52,946.59,27687.78,27687.78,36917.04,25841.93,22150.22,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1320.jpg,https://static.ctonline.mx/imagenes/SWTTPL1320/SWTTPL1320_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1290,SWTTPL1290,"Switch OMADA Poe + Administrable L3  (SG6428XHP)  (24) puertos RJ45 PoE+ 10/100/1000, 4 puertos","Switch OMADA Poe + Administrable L3  (SG6428XHP)  (24) puertos RJ45 PoE+ 10/100/1000, 4 puertos 10Gbps SFP+slots, 2× USB 2.0 ,1 × puerto de consola RJ45, 1 × puerto de consola USB tipo C, 1× puerto de gestión RJ45 . Gestión centralizada de la nube a través de controladores Omada SDN. Viene con abundantes protocolos de enrutamiento de Capa 3 que admiten una red escalable. Se admiten enrutamiento estático, RIP, OSPF, ECMP, VRRP, servidor DHCP y retransmisión DHCP",OMADA,d,1051.7045454545455,20508.24,1051.7,30762.36,30762.36,41016.48,28711.54,24609.89,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1290.jpg,https://static.ctonline.mx/imagenes/SWTTPL1290/SWTTPL1290_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1300,SWTTPL1300,"Switch OMADA Poe + Administrable L3  (SG6654XHP)  (24) puertos RJ45 PoE+ 10/100/1000, 4 puertos","Switch OMADA Poe + Administrable L3  (SG6654XHP)  (24) puertos RJ45 PoE+ 10/100/1000, 4 puertos 10Gbps SFP+slots, 2× USB 2.0 ,1 × puerto de consola RJ45, 1 × puerto de consola USB tipo C, 1× puerto de gestión RJ45 . Funciones L3: RIP, OSPF, ECMP, VRRP, PIM-DM, PIM-SM y servidor/relé DHCP. Gestión centralizada de la nube a través del controlador Omada SDN. Gestión independiente a través de web, CLI, SNMP y RMON.  montable en Rack.",OMADA,d,1472.159090909091,28707.1,1472.16,43060.65,43060.65,57414.2,40189.94,34448.52,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1300.jpg,https://static.ctonline.mx/imagenes/SWTTPL1300/SWTTPL1300_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1340,SWTTPL1340,"Conmutador gestionado L3 OMADA 26 puertos (SX6632YF) 6× 10/25G SFP28 Slots , 26× 1/10G SFP+ Slo","Conmutador gestionado L3 OMADA 26 puertos (SX6632YF) 6× 10/25G SFP28 Slots , 26× 1/10G SFP+ Slots, 2× USB 3.0 ,1× RJ45 Console Port,1× USB Type C Console Port,1× RJ45 Capacidad de conmutación de 820 Gbps, Características L3: RIP, OSPF, ECMP, VRRP, PIM-DM, PIM-SM y servidor/retransmisión DHCP, Estrategias de seguridad: ACL, seguridad portuaria, defensa DoS, 802.1X, Gestión centralizada de la nube a través del controlador SDN de Omada, montable en Rack",OMADA,d,2063.6363636363635,40240.91,2063.64,60361.37,60361.37,80481.82,56337.27,48289.09,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1340.jpg,https://static.ctonline.mx/imagenes/SWTTPL1340/SWTTPL1340_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
SWTTPL1360,SWTTPL1360,"Switch  administrable L3(SG5428X) 24 puertos Gigabit RJ45 y 4 ranuras SFP+ de 10 Gbps,1 puerto ","Switch  administrable L3(SG5428X) 24 puertos Gigabit RJ45 y 4 ranuras SFP+ de 10 Gbps,1 puerto de consola RJ45, 1 puerto de consola USB tipo C, 1 puerto USB 2.0, Capacidad de conmutación de 128 Gbps por unidad. Apilamiento físico de hasta 4 unidades para redundancia y rendimiento integrados Funciones L3: RIP, OSPF, enrutamiento estático y servidor/retransmisión DHCP,Estrategias de seguridad: ACL, seguridad de puertos, Gestión centralizada en la nube mediante el controlador SDN 
Gestión independiente mediante web, CLI, SNMP y RMON.",L3(SG5428X),d,284.09090909090907,5539.77,284.09,8309.66,8309.66,11079.54,7755.68,6647.72,conectividad_redes,./assets/img/catalog/conectividad_redes/SWTTPL1360.jpg,https://static.ctonline.mx/imagenes/SWTTPL1360/SWTTPL1360_400.jpg,./assets/img/placeholders/redes_placeholder.jpg,48h Directa / 1 Año Fábrica,Pedro Moreno 501 A (Entrega Inmediata)
