sku,nombre,descripcion_completa,categoria_ct,marca,costo_base,precio_mxn,precio_original,img,brand_logo,ficha_url,costo_proveedor_mxn,precio,precio_mayoreo_10pzs,margen_aplicado,img_local,img_cdn,categoria_clasificada
ACCBEL520,"Organizador vertical BELDEN VCMFDR4X4 con tapa. Ideal para rack de 84""/45UR de 2 postes. 4"" de ancho y 4"" de profundidad","Organizador vertical BELDEN VCMFDR4X4 con tapa. Ideal para rack de 84""/45UR de 2 postes. 4"" de ancho y 4"" de profundidad.",CONECTIVIDAD,ORGANIZADOR,148.86,3918.83,4898.54,https://static.ctonline.mx/imagenes/ACCBEL520/ACCBEL520_400.jpg,https://static.ctonline.mx/marcas/png/ORGANIZADOR.png,https://ctonline.mx/buscar/productos?b=ACCBEL520,2902.84,3918.83,3722.89,35%,assets/img/catalog/ACCBEL520.jpg,https://static.ctonline.mx/imagenes/ACCBEL520/ACCBEL520_400.jpg,punto_de_venta
ACCBEL1020,"Rack Vertical De 2 Postes Belden XDR8419-310N, 7pies De Altura, 45ur, Certificado Ul, Soporta un peso máximo de 1000 lbs","Rack Vertical De 2 Postes Belden XDR8419-310N, 7pies De Altura, 45ur, Certificado Ul, Soporta un peso máximo de 1000 lbs, Cuenta con base para fijar en piso, Interior, Construcción de acero",CONECTIVIDAD,RACK,281.82,7418.87,9273.59,https://static.ctonline.mx/imagenes/ACCBEL1020/ACCBEL1020_400.jpg,https://static.ctonline.mx/marcas/png/RACK.png,https://ctonline.mx/buscar/productos?b=ACCBEL1020,5495.46,7418.87,7047.93,35%,assets/img/catalog/ACCBEL1020.jpg,https://static.ctonline.mx/imagenes/ACCBEL1020/ACCBEL1020_400.jpg,punto_de_venta
RASTEL020,"TELTONIKA Worker BadgePLUS dispositivo de rastreo personal que cuenta con batería de larga duración, comunicación de voz","TELTONIKA Worker BadgePLUS dispositivo de rastreo personal que cuenta con batería de larga duración, comunicación de voz en dos vías y en alta calidad para emergencias, cinco botones programables, alertas por hombre caído o con largos periodos de inactividad. GH5200",CONECTIVIDAD,TELTONIKA,61.62,1622.28,2027.85,https://static.ctonline.mx/imagenes/RASTEL020/RASTEL020_400.jpg,https://static.ctonline.mx/marcas/png/TELTONIKA.png,https://ctonline.mx/buscar/productos?b=RASTEL020,1201.69,1622.28,1541.17,35%,assets/img/catalog/RASTEL020.jpg,https://static.ctonline.mx/imagenes/RASTEL020/RASTEL020_400.jpg,punto_de_venta
ACCTEL110,"SENSOR TELTONIKA EYE BEACON Beacon ID, Las soluciones inalámbricas abren nuevos horizontes para su negocio y ayudan a co","SENSOR TELTONIKA EYE BEACON Beacon ID, Las soluciones inalámbricas abren nuevos horizontes para su negocio y ayudan a controlar sus activos. Descubre nuestro nuevo y certificado modelo de baliza de identificación Bluetooth Low Energy de Teltonika con carcasa resistente al agua y una batería de larga duración. El modelo diseñado para una configuración e integración rápida y fácil de bajo costo para ahorre tiempo y recursos valiosos y garantice la rendición de cuentas. Perfecto para casos de uso de trazabilidad, seguimiento de entregas, monitoreo de varios objetos móviles en logística (remolques,contenedores), agricultura (accesorios de tractor) y construcciones (herramientas e inventario). Además, es adecuado para interiores. soluciones de seguimiento para el seguimiento de artículos en almacenes, hospitales, centros de transporte y otros tipos de áreas industriales. EYE BEACON",CONECTIVIDAD,SENSOR,19.32,508.55,635.69,https://static.ctonline.mx/imagenes/ACCTEL110/ACCTEL110_400.jpg,https://static.ctonline.mx/marcas/png/SENSOR.png,https://ctonline.mx/buscar/productos?b=ACCTEL110,376.7,508.55,483.12,35%,assets/img/catalog/ACCTEL110.jpg,https://static.ctonline.mx/imagenes/ACCTEL110/ACCTEL110_400.jpg,punto_de_venta
ACCCAM050,(C000000L065A) Protector contra descargas puertos Gigabit para equipos Cambium de hasta 30V 630-SSHG,(C000000L065A) Protector contra descargas puertos Gigabit para equipos Cambium de hasta 30V 630-SSHG,CONECTIVIDAD,(C000000L065A),46.32,1219.24,1524.05,https://static.ctonline.mx/imagenes/ACCCAM050/ACCCAM050_400.jpg,https://static.ctonline.mx/marcas/png/C000000L065A.png,https://ctonline.mx/buscar/productos?b=ACCCAM050,903.14,1219.24,1158.28,35%,assets/img/catalog/ACCCAM050.jpg,https://static.ctonline.mx/imagenes/ACCCAM050/ACCCAM050_400.jpg,punto_de_venta
ACCMIM110,"Montaje Universal flexible para tubo o poste FLEXIMOUNT-XL, compatible con cualquier equipo.","Montaje Universal flexible para tubo o poste FLEXIMOUNT-XL, compatible con cualquier equipo.",CONECTIVIDAD,MONTAJE,14.95,393.56,491.95,https://static.ctonline.mx/imagenes/ACCMIM110/ACCMIM110_400.jpg,https://static.ctonline.mx/marcas/png/MONTAJE.png,https://ctonline.mx/buscar/productos?b=ACCMIM110,291.53,393.56,373.88,35%,assets/img/catalog/ACCMIM110.jpg,https://static.ctonline.mx/imagenes/ACCMIM110/ACCMIM110_400.jpg,punto_de_venta
RCKNXX010,"Rack NEXXT modelo AW222NXT45,  2 postes acero 19"" 25U 1.25X51X36Mts NPO-2P25UB","Rack NEXXT modelo AW222NXT45,  2 postes acero 19"" 25U 1.25X51X36Mts NPO-2P25UB",CONECTIVIDAD,RACK,99.9,2629.81,3287.26,https://static.ctonline.mx/imagenes/RCKNXX010/RCKNXX010_400.jpg,https://static.ctonline.mx/marcas/png/RACK.png,https://ctonline.mx/buscar/productos?b=RCKNXX010,1948.01,2629.81,2498.32,35%,assets/img/catalog/RCKNXX010.jpg,https://static.ctonline.mx/imagenes/RCKNXX010/RCKNXX010_400.jpg,punto_de_venta
RCKNXX020,"Rack NEXXT modelo AW222NXT46 2 postes acero 19"" 45U, 2.13X51X36Mts NPO-2P45UB","Rack NEXXT modelo AW222NXT46 2 postes acero 19"" 45U, 2.13X51X36Mts NPO-2P45UB",CONECTIVIDAD,RACK,123.45,3249.94,4062.43,https://static.ctonline.mx/imagenes/RCKNXX020/RCKNXX020_400.jpg,https://static.ctonline.mx/marcas/png/RACK.png,https://ctonline.mx/buscar/productos?b=RCKNXX020,2407.36,3249.94,3087.44,35%,assets/img/catalog/RCKNXX020.jpg,https://static.ctonline.mx/imagenes/RCKNXX020/RCKNXX020_400.jpg,punto_de_venta
TELGDM590,"Teléfono IP Marca GRANDSTREAM (GRP2602G) Teléfono básico de 2 línea, 4 cuentas SIP, Conferencia de audio de 5 participan","Teléfono IP Marca GRANDSTREAM (GRP2602G) Teléfono básico de 2 línea, 4 cuentas SIP, Conferencia de audio de 5 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, Audio HD, No incluye fuente de alimentación y soporta POE",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,40.0,1053.0,1316.25,https://static.ctonline.mx/imagenes/TELGDM590/TELGDM590_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM590,780.0,1053.0,1000.35,35%,assets/img/catalog/TELGDM590.jpg,https://static.ctonline.mx/imagenes/TELGDM590/TELGDM590_400.jpg,punto_de_venta
TELGDM360,"Teléfono IP Marca GRANDSTREAM (GRP2601) Teléfono básico, de 2 líneas, 2 cuentas SIP, conferencia de voz hasta 3 particip","Teléfono IP Marca GRANDSTREAM (GRP2601) Teléfono básico, de 2 líneas, 2 cuentas SIP, conferencia de voz hasta 3 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, tecnología Noise Shield, incluye fuente de alimentación y  NO soporta POE",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,31.72,834.92,1043.65,https://static.ctonline.mx/imagenes/TELGDM360/TELGDM360_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM360,618.46,834.92,793.17,35%,assets/img/catalog/TELGDM360.jpg,https://static.ctonline.mx/imagenes/TELGDM360/TELGDM360_400.jpg,punto_de_venta
TELGDM010,"Teléfono IP Marca GRANDSTREAM (GRP2601) Teléfono básico, de 2 líneas, 2 cuentas SIP, conferencia de voz hasta 3 particip","Teléfono IP Marca GRANDSTREAM (GRP2601) Teléfono básico, de 2 líneas, 2 cuentas SIP, conferencia de voz hasta 3 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, tecnología Noise Shield, incluye fuente de alimentación y  NO soporta POE",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,31.72,834.92,1043.65,https://static.ctonline.mx/imagenes/TELGDM010/TELGDM010_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM010,618.46,834.92,793.17,35%,assets/img/catalog/TELGDM010.jpg,https://static.ctonline.mx/imagenes/TELGDM010/TELGDM010_400.jpg,punto_de_venta
TELGDM300,"Teléfono IP Marca GRANDSTREAM (GRP2601P) Teléfono básico de 2 líneas, 2 cuentas SIP, conferencia de voz hasta 3 particip","Teléfono IP Marca GRANDSTREAM (GRP2601P) Teléfono básico de 2 líneas, 2 cuentas SIP, conferencia de voz hasta 3 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, tecnología Noise Shield, No incluye fuente de alimentación y soporta POE",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,31.72,834.92,1043.65,https://static.ctonline.mx/imagenes/TELGDM300/TELGDM300_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM300,618.46,834.92,793.17,35%,assets/img/catalog/TELGDM300.jpg,https://static.ctonline.mx/imagenes/TELGDM300/TELGDM300_400.jpg,punto_de_venta
TELGDM310,"Teléfono IP Marca GRANDSTREAM (GRP2602P) Teléfono básico de 2 línea, 4 cuentas SIP, Conferencia de audio de 5 participan","Teléfono IP Marca GRANDSTREAM (GRP2602P) Teléfono básico de 2 línea, 4 cuentas SIP, Conferencia de audio de 5 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, Audio HD, No incluye fuente de alimentación y soporta POE",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,35.55,935.73,1169.66,https://static.ctonline.mx/imagenes/TELGDM310/TELGDM310_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM310,693.14,935.73,888.94,35%,assets/img/catalog/TELGDM310.jpg,https://static.ctonline.mx/imagenes/TELGDM310/TELGDM310_400.jpg,punto_de_venta
TELGDM040,"Teléfono IP Marca GRANDSTREAM (GRP2602P) Teléfono básico de 2 línea, 4 cuentas SIP, Conferencia de audio de 5 participan","Teléfono IP Marca GRANDSTREAM (GRP2602P) Teléfono básico de 2 línea, 4 cuentas SIP, Conferencia de audio de 5 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, Audio HD, No incluye fuente de alimentación y soporta POE",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,35.55,935.73,1169.66,https://static.ctonline.mx/imagenes/TELGDM040/TELGDM040_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM040,693.14,935.73,888.94,35%,assets/img/catalog/TELGDM040.jpg,https://static.ctonline.mx/imagenes/TELGDM040/TELGDM040_400.jpg,punto_de_venta
TELGDM410,"Teléfono IP Marca GRANDSTREAM (GRP2602) Teléfono básico de 2 línea, 4 cuentas SIP,  Conferencia de audio de 5 participan","Teléfono IP Marca GRANDSTREAM (GRP2602) Teléfono básico de 2 línea, 4 cuentas SIP,  Conferencia de audio de 5 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, Audio HD y Incluye fuente de alimentación universal y NO soporta PoE.",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,36.64,964.45,1205.56,https://static.ctonline.mx/imagenes/TELGDM410/TELGDM410_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM410,714.41,964.45,916.23,35%,assets/img/catalog/TELGDM410.jpg,https://static.ctonline.mx/imagenes/TELGDM410/TELGDM410_400.jpg,punto_de_venta
TELGDM340,"Teléfono IP GRANDSTREAM GRP2603 Grado Operador, 3 líneas SIP con 6 cuentas, puertos Gigabit, codec Opus, IPV4/IPV6 con g","Teléfono IP GRANDSTREAM GRP2603 Grado Operador, 3 líneas SIP con 6 cuentas, puertos Gigabit, codec Opus, IPV4/IPV6 con gestión en la nube GDMS. el GRP2603 es un modelo esencial de 3 líneas diseñado con aprovisionamiento sin intervención para implementación masiva y fácil administración. Cuenta con conferencias de voz de 5 vías para maximizar la productividad, PoE integrado (GRP2603P) y es compatible con el sistema de administración de dispositivos (GDMS) de Grandstream. Diseñado para las necesidades básicas de los trabajadores en el sitio o de escritorio remoto, el GRP2603 ofrece un punto final de voz fácil de usar y de implementar.",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,48.41,1274.37,1592.96,https://static.ctonline.mx/imagenes/TELGDM340/TELGDM340_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM340,943.97,1274.37,1210.65,35%,assets/img/catalog/TELGDM340.jpg,https://static.ctonline.mx/imagenes/TELGDM340/TELGDM340_400.jpg,punto_de_venta
TELGDM420,"Teléfono IP Marca GRANDSTREAM (GRP2604) Teléfono básico de 3 línea, 6 cuentas SIP, Conferencia de audio de 4 participant","Teléfono IP Marca GRANDSTREAM (GRP2604) Teléfono básico de 3 línea, 6 cuentas SIP, Conferencia de audio de 4 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, Audio HD, Soporta EHS, Incluye fuente de alimentación universal y NO soporta PoE.",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,54.27,1428.73,1785.91,https://static.ctonline.mx/imagenes/TELGDM420/TELGDM420_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM420,1058.32,1428.73,1357.29,35%,assets/img/catalog/TELGDM420.jpg,https://static.ctonline.mx/imagenes/TELGDM420/TELGDM420_400.jpg,punto_de_venta
TELGDM390,"Teléfono IP Marca GRANDSTREAM (GRP2604P) Teléfono básico de 3 línea, 6 cuentas SIP, Conferencia de audio de 4 participan","Teléfono IP Marca GRANDSTREAM (GRP2604P) Teléfono básico de 3 línea, 6 cuentas SIP, Conferencia de audio de 4 participantes, Gestión y aprovisionamiento en la nube de los dispositivos a través de GDMS, Audio HD, Soporta EHS, NO incluye fuente de alimentación y soporta POE.",TELEFONIA Y VIDEO VIGILANCIA,TELÉFONO,54.08,1423.64,1779.55,https://static.ctonline.mx/imagenes/TELGDM390/TELGDM390_400.jpg,https://static.ctonline.mx/marcas/png/TELFONO.png,https://ctonline.mx/buscar/productos?b=TELGDM390,1054.55,1423.64,1352.46,35%,assets/img/catalog/TELGDM390.jpg,https://static.ctonline.mx/imagenes/TELGDM390/TELGDM390_400.jpg,punto_de_venta
RCKWAM010,"Rack WAM WAM-RACK719 42UR Acero Calibre 10, Alto:  2133.6 mm Ancho Exterior 512 mm, Ancho Interior: 482.6 mm (19""), rosc","Rack WAM WAM-RACK719 42UR Acero Calibre 10, Alto:  2133.6 mm Ancho Exterior 512 mm, Ancho Interior: 482.6 mm (19""), rosca para tornillos de 12-24 en ambas caras para fijación de equipamiento, espesor de acero de 3.4 mm. , diseñado para alojar equipos de telecomunicaciones con medida estándar de 19"".",TELEFONIA Y VIDEO VIGILANCIA,RACK,100.0,2632.5,3290.62,https://static.ctonline.mx/imagenes/RCKWAM010/RCKWAM010_400.jpg,https://static.ctonline.mx/marcas/png/RACK.png,https://ctonline.mx/buscar/productos?b=RCKWAM010,1950.0,2632.5,2500.88,35%,assets/img/catalog/RCKWAM010.jpg,https://static.ctonline.mx/imagenes/RCKWAM010/RCKWAM010_400.jpg,punto_de_venta
RCKWAM020,"Rack WAM WAM-RACK419 25UR Acero Calibre 14, Alto:  1219.2 mm Ancho Exterior 515 mm, Ancho Interior: 482.6 mm (19""), rosc","Rack WAM WAM-RACK419 25UR Acero Calibre 14, Alto:  1219.2 mm Ancho Exterior 515 mm, Ancho Interior: 482.6 mm (19""), rosca para tornillos de 12-24 en ambas caras para fijación de equipamiento, espesor de acero de 3.4 mm. , diseñado para alojar equipos de telecomunicaciones con medida estándar de 19"".",TELEFONIA Y VIDEO VIGILANCIA,RACK,86.61,2280.1,2850.12,https://static.ctonline.mx/imagenes/RCKWAM020/RCKWAM020_400.jpg,https://static.ctonline.mx/marcas/png/RACK.png,https://ctonline.mx/buscar/productos?b=RCKWAM020,1688.97,2280.1,2166.09,35%,assets/img/catalog/RCKWAM020.jpg,https://static.ctonline.mx/imagenes/RCKWAM020/RCKWAM020_400.jpg,punto_de_venta
ACCDAH460,"Montaje de Aluminio DH-PFA152-E /Montaje para Poste/ Compatible con Montajes: PFA121, PFA130-E y PFA135","Montaje de Aluminio DH-PFA152-E /Montaje para Poste/ Compatible con Montajes: PFA121, PFA130-E y PFA135",TELEFONIA Y VIDEO VIGILANCIA,MONTAJE,10.38,273.12,341.4,https://static.ctonline.mx/imagenes/ACCDAH460/ACCDAH460_400.jpg,https://static.ctonline.mx/marcas/png/MONTAJE.png,https://ctonline.mx/buscar/productos?b=ACCDAH460,202.31,273.12,259.46,35%,assets/img/catalog/ACCDAH460.jpg,https://static.ctonline.mx/imagenes/ACCDAH460/ACCDAH460_400.jpg,punto_de_venta
ACCQIA140,"Detector de Movimiento, Qian, Blanco - Modelo PA-96R, lnfrarojo color del LED es rojo, La distancia máxima a la cual pue","Detector de Movimiento, Qian, Blanco - Modelo PA-96R, lnfrarojo color del LED es rojo, La distancia máxima a la cual puede detectar movimientos es de aproximadamente 12 metros, con un ángulo efectivo máximo de detección horizontalmente hacia ambos lados hasta los 110°. En cuanto a la interfaz utilizada por este sensor, se trata del estándar RF (radiofrecuencia). Esto permite una comunicación inalámbrica eficiente entre el sensor y otros dispositivos compatibles.  Tiene una frecuencia operativa de 433 MHz y consume aproximadamente 30 mA de energía. Además, cuenta con indicadores LED que muestran el estado del dispositivo.",TELEFONIA Y VIDEO VIGILANCIA,DETECTOR,6.02,158.51,198.14,https://static.ctonline.mx/imagenes/ACCQIA140/ACCQIA140_400.jpg,https://static.ctonline.mx/marcas/png/DETECTOR.png,https://ctonline.mx/buscar/productos?b=ACCQIA140,117.42,158.51,150.58,35%,assets/img/catalog/ACCQIA140.jpg,https://static.ctonline.mx/imagenes/ACCQIA140/ACCQIA140_400.jpg,punto_de_venta
CAMTPL580,"Cámara Wi-Fi de 360 Grado Vista 2K 4MP y Detección IA Avanzada (Tapo C220)Longitud focal: 4,0 mm ± 5%, Apertura, F/NO: 2","Cámara Wi-Fi de 360 Grado Vista 2K 4MP y Detección IA Avanzada (Tapo C220)Longitud focal: 4,0 mm ± 5%, Apertura, F/NO: 2,0 ± 10%, Rango de Giro/Inclinación: 360° Horizontal, 114° Vertical. Resolución 2K 4MP QHD （2560 * 1440 px), Tecnología de IA inteligente que detecta eventos relevantes y te envía notificaciones instantáneas.Controla el dispositivo usando tu voz gracias a la compatibilidad con Google Assistant y Amazon Alexa, liberando tus manos para otras tareas. (La disponibilidad de Google Assistant y Amazon Alexa puede variar según el idioma y el país",TELEFONIA Y VIDEO VIGILANCIA,CÁMARA,31.82,837.62,1047.03,https://static.ctonline.mx/imagenes/CAMTPL580/CAMTPL580_400.jpg,https://static.ctonline.mx/marcas/png/CMARA.png,https://ctonline.mx/buscar/productos?b=CAMTPL580,620.46,837.62,795.74,35%,assets/img/catalog/CAMTPL580.jpg,https://static.ctonline.mx/imagenes/CAMTPL580/CAMTPL580_400.jpg,punto_de_venta
ACCHKV4920,"Charola para Soportar Equipos en Rack LINKEDPRO modelo SCH-342U de 19 in, Profundidad de 34 cm, Color Negro, 2U","Charola para Soportar Equipos en Rack LINKEDPRO modelo SCH-342U de 19 in, Profundidad de 34 cm, Color Negro, 2U",TELEFONIA Y VIDEO VIGILANCIA,CHAROLA,24.1,634.37,792.96,https://static.ctonline.mx/imagenes/ACCHKV4920/ACCHKV4920_400.jpg,https://static.ctonline.mx/marcas/png/CHAROLA.png,https://ctonline.mx/buscar/productos?b=ACCHKV4920,469.91,634.37,602.65,35%,assets/img/catalog/ACCHKV4920.jpg,https://static.ctonline.mx/imagenes/ACCHKV4920/ACCHKV4920_400.jpg,punto_de_venta
ACCEZV070,Enchufe Inteligente (110-240V (125Vca)) (T30) / Inalámbrico / Control a través de la Aplicación Móvil / Conecte los Disp,Enchufe Inteligente (110-240V (125Vca)) (T30) / Inalámbrico / Control a través de la Aplicación Móvil / Conecte los Dispositivos del Hogar / Permite Personalizar Horarios / Soporta Asistente de Voz de Google y Alexa. EZVIZ,TELEFONIA Y VIDEO VIGILANCIA,ENCHUFE,8.23,216.74,270.93,https://static.ctonline.mx/imagenes/ACCEZV070/ACCEZV070_400.jpg,https://static.ctonline.mx/marcas/png/ENCHUFE.png,https://ctonline.mx/buscar/productos?b=ACCEZV070,160.55,216.74,205.9,35%,assets/img/catalog/ACCEZV070.jpg,https://static.ctonline.mx/imagenes/ACCEZV070/ACCEZV070_400.jpg,punto_de_venta
CAMEZV480,"Cámara Ezviz (EB8 4G) 4G, Batería, ubicación GPS del dispositivo, visión panorámica, comunicación bidireccional, visión ","Cámara Ezviz (EB8 4G) 4G, Batería, ubicación GPS del dispositivo, visión panorámica, comunicación bidireccional, visión nocturna a color, detección de movimiento de personas.",TELEFONIA Y VIDEO VIGILANCIA,CÁMARA,137.42,3617.65,4522.06,https://static.ctonline.mx/imagenes/CAMEZV480/CAMEZV480_400.jpg,https://static.ctonline.mx/marcas/png/CMARA.png,https://ctonline.mx/buscar/productos?b=CAMEZV480,2679.74,3617.65,3436.77,35%,assets/img/catalog/CAMEZV480.jpg,https://static.ctonline.mx/imagenes/CAMEZV480/CAMEZV480_400.jpg,punto_de_venta
ACCNEX360,"Interruptor de 3 vías inteligente NHE-S300 con conexión Wi-Fi, enciende y apaga las luces o dispositivos conectados a de","Interruptor de 3 vías inteligente NHE-S300 con conexión Wi-Fi, enciende y apaga las luces o dispositivos conectados a determinadas horas o en función de los ciclos entre el día y la noche",TELEFONIA Y VIDEO VIGILANCIA,INTERRUPTOR,16.28,428.68,535.85,https://static.ctonline.mx/imagenes/ACCNEX360/ACCNEX360_400.jpg,https://static.ctonline.mx/marcas/png/INTERRUPTOR.png,https://ctonline.mx/buscar/productos?b=ACCNEX360,317.54,428.68,407.25,35%,assets/img/catalog/ACCNEX360.jpg,https://static.ctonline.mx/imagenes/ACCNEX360/ACCNEX360_400.jpg,punto_de_venta
LFDSMG970,"Monitor Profesional SAMSUNG FLIP 3.0, WM75R, TOUCH, LH75WMAWLGCXZA; Panel: Tamaño diagonal 75"", Resolución 3840 * 2160 (","Monitor Profesional SAMSUNG FLIP 3.0, WM75R, TOUCH, LH75WMAWLGCXZA; Panel: Tamaño diagonal 75"", Resolución 3840 * 2160 (paisaje), Brillo (típ.) 350 nit (sin vidrio), Relación de contraste 4.000: 1 (sin cristal), Ángulo de visión 178/178 (H / V), Tiempo de respuesta 6 ms; Altavoz integrado (10W x 2CH); Conectividad: Video HDMI 2 (Trasero 1, Delantero 1) DP 1, OPS/F; H, USB 2 (para SoC, trasero/delantero), 2 (para externo 2.0 x1/3.0x1 (delantero)); Producción: Video HDMI 1 (Pantalla compartida en el frente), Audio 1 (miniconector estéreo), Touch Out 2 (tipo USB ascendente, frontal 1, posterior 1), Control externo: Entrada táctil / RS232C a través de conector estéreo, RJ45 (para MDC); Toque: Tipo infrarrojos; # 4 dibujo (interno) 20 dibujo (externo); Tipo de lápiz táctil Bolígrafo pasivo con imán; Rango de reconocimiento de objetos 2mm/ 4mm/ 8mm/ 50mm (modo de pincel: reconocimiento dinámico de objetos); Montaje VESA 400 x 400mm; Dimensión 1721 x 1019.3 x 75.2mm; Peso 58,3 kg.",ELECTRONICA DE CONSUMO,PROFESIONAL,62848.89,84846.0,106057.5,https://static.ctonline.mx/imagenes/LFDSMG970/LFDSMG970_400.jpg,https://static.ctonline.mx/marcas/png/PROFESIONAL.png,https://ctonline.mx/buscar/productos?b=LFDSMG970,62848.89,84846.0,80603.7,35%,assets/img/catalog/LFDSMG970.jpg,https://static.ctonline.mx/imagenes/LFDSMG970/LFDSMG970_400.jpg,punto_de_venta
ACCROK180,Roku Express 3920RW 4K  Reproduce por streaming por HD. Disfruta de un streaming en 4K único en tu TV a nuestro mejor pr,"Roku Express 3920RW 4K  Reproduce por streaming por HD. Disfruta de un streaming en 4K único en tu TV a nuestro mejor precio. Comenzar a usarlo es fácil con el cable HDMI® de alta velocidad incluido. Con los cientos de canales gratis a los que puedes acceder, tendrás suficiente contenido para reproducir por streaming sin gastar de más. Compacto y potente, te permitirá reproducir por streaming todos tu contenido favorito sin problemas. Desde películas y series en Netflix y Prime Video hasta alternativas gratuitas, como Vix y Pluto TV, disfruta del contenido de TV más popular en canales gratis y de pago. Roku Express incluye un cable HDMI® de alta velocidad y un control remoto sencillo. No hay tarifas mensuales por equipos ni contratos, y la búsqueda objetiva hace que sea fácil buscar entretenimiento gratis o al menor costo. Incluye : Reproductor de streaming Roku Express, Control remoto con botones preconfigurados de acceso directo a los canales, Dos baterías AAA, Cable HDMI® de alta velocidad, Cable de alimentación USB, Tira adhesiva.",ELECTRONICA DE CONSUMO,ROKU,27.5,723.93,904.91,https://static.ctonline.mx/imagenes/ACCROK180/ACCROK180_400.jpg,https://static.ctonline.mx/marcas/png/ROKU.png,https://ctonline.mx/buscar/productos?b=ACCROK180,536.25,723.93,687.73,35%,assets/img/catalog/ACCROK180.jpg,https://static.ctonline.mx/imagenes/ACCROK180/ACCROK180_400.jpg,punto_de_venta
ACCROK240,Roku Express 3840s2 Reproduce por streaming por HD. Disfruta de un streaming en HD único en tu TV a nuestro mejor precio,"Roku Express 3840s2 Reproduce por streaming por HD. Disfruta de un streaming en HD único en tu TV a nuestro mejor precio. Comenzar a usarlo es fácil con el cable HDMI® de alta velocidad incluido. Con los cientos de canales gratis a los que puedes acceder, tendrás suficiente contenido para reproducir por streaming sin gastar de más. Compacto y potente, te permitirá reproducir por streaming todos tu contenido favorito sin problemas. Desde películas y series en Netflix y Prime Video hasta alternativas gratuitas, como Vix y Pluto TV, disfruta del contenido de TV más popular en canales gratis y de pago. Roku Express incluye un cable HDMI® de alta velocidad y un control remoto sencillo. No hay tarifas mensuales por equipos ni contratos, y la búsqueda objetiva hace que sea fácil buscar entretenimiento gratis o al menor costo. Incluye : Reproductor de streaming Roku Express, Control remoto con botones preconfigurados de acceso directo a los canales, Dos baterías AAA, Cable HDMI® de alta velocidad, Cable de alimentación USB, Tira adhesiva.",ELECTRONICA DE CONSUMO,ROKU,29.56,778.05,972.56,https://static.ctonline.mx/imagenes/ACCROK240/ACCROK240_400.jpg,https://static.ctonline.mx/marcas/png/ROKU.png,https://ctonline.mx/buscar/productos?b=ACCROK240,576.33,778.05,739.15,35%,assets/img/catalog/ACCROK240.jpg,https://static.ctonline.mx/imagenes/ACCROK240/ACCROK240_400.jpg,punto_de_venta
